data_provider,institutionCode,variable,counts
gbif,VT,has_no_collectionCode,287545
gbif,VT,has_no_catalogNumber,3
gbif,VT,has_no_speciesKey,166831
gbif,VT,has_no_scientificName,0
gbif,VT,has_no_acceptedNameUsage,287545
gbif,VT,has_no_locality,246428
gbif,VT,has_no_higherGeography,287545
gbif,VT,has_no_countryCode,6752
gbif,VT,has_no_coordinates,194436
gbif,VT,has_no_image,6879
gbif,VT,has_no_dateIdentified,278167
gbif,VT,has_no_identifiedBy,266999
gbif,VT,has_no_recordedBy,208886
gbif,VT,has_no_eventDate,203374
gbif,YPM,has_no_collectionCode,0
gbif,YPM,has_no_catalogNumber,0
gbif,YPM,has_no_speciesKey,99501
gbif,YPM,has_no_scientificName,0
gbif,YPM,has_no_acceptedNameUsage,237570
gbif,YPM,has_no_locality,128378
gbif,YPM,has_no_higherGeography,68106
gbif,YPM,has_no_countryCode,68262
gbif,YPM,has_no_coordinates,104599
gbif,YPM,has_no_image,90023
gbif,YPM,has_no_dateIdentified,234767
gbif,YPM,has_no_identifiedBy,230025
gbif,YPM,has_no_recordedBy,81373
gbif,YPM,has_no_eventDate,114806
gbif,USA026,has_no_collectionCode,0
gbif,USA026,has_no_catalogNumber,0
gbif,USA026,has_no_speciesKey,1602
gbif,USA026,has_no_scientificName,0
gbif,USA026,has_no_acceptedNameUsage,14341
gbif,USA026,has_no_locality,9614
gbif,USA026,has_no_higherGeography,14341
gbif,USA026,has_no_countryCode,1592
gbif,USA026,has_no_coordinates,9884
gbif,USA026,has_no_image,14341
gbif,USA026,has_no_dateIdentified,14341
gbif,USA026,has_no_identifiedBy,14341
gbif,USA026,has_no_recordedBy,14341
gbif,USA026,has_no_eventDate,14341
gbif,UWBM,has_no_collectionCode,0
gbif,UWBM,has_no_catalogNumber,0
gbif,UWBM,has_no_speciesKey,18521
gbif,UWBM,has_no_scientificName,0
gbif,UWBM,has_no_acceptedNameUsage,297865
gbif,UWBM,has_no_locality,105
gbif,UWBM,has_no_higherGeography,297850
gbif,UWBM,has_no_countryCode,886
gbif,UWBM,has_no_coordinates,151872
gbif,UWBM,has_no_image,297865
gbif,UWBM,has_no_dateIdentified,211647
gbif,UWBM,has_no_identifiedBy,135089
gbif,UWBM,has_no_recordedBy,41
gbif,UWBM,has_no_eventDate,3691
gbif,UAM,has_no_collectionCode,0
gbif,UAM,has_no_catalogNumber,0
gbif,UAM,has_no_speciesKey,10181
gbif,UAM,has_no_scientificName,0
gbif,UAM,has_no_acceptedNameUsage,205686
gbif,UAM,has_no_locality,0
gbif,UAM,has_no_higherGeography,0
gbif,UAM,has_no_countryCode,69866
gbif,UAM,has_no_coordinates,79081
gbif,UAM,has_no_image,32399
gbif,UAM,has_no_dateIdentified,5381
gbif,UAM,has_no_identifiedBy,0
gbif,UAM,has_no_recordedBy,4
gbif,UAM,has_no_eventDate,5655
gbif,AMNH,has_no_collectionCode,5
gbif,AMNH,has_no_catalogNumber,0
gbif,AMNH,has_no_speciesKey,43
gbif,AMNH,has_no_scientificName,0
gbif,AMNH,has_no_acceptedNameUsage,82
gbif,AMNH,has_no_locality,12
gbif,AMNH,has_no_higherGeography,82
gbif,AMNH,has_no_countryCode,6
gbif,AMNH,has_no_coordinates,78
gbif,AMNH,has_no_image,81
gbif,AMNH,has_no_dateIdentified,29
gbif,AMNH,has_no_identifiedBy,28
gbif,AMNH,has_no_recordedBy,8
gbif,AMNH,has_no_eventDate,82
gbif,UTC,has_no_collectionCode,0
gbif,UTC,has_no_catalogNumber,0
gbif,UTC,has_no_speciesKey,923
gbif,UTC,has_no_scientificName,0
gbif,UTC,has_no_acceptedNameUsage,2934
gbif,UTC,has_no_locality,59
gbif,UTC,has_no_higherGeography,2934
gbif,UTC,has_no_countryCode,0
gbif,UTC,has_no_coordinates,1355
gbif,UTC,has_no_image,2932
gbif,UTC,has_no_dateIdentified,2826
gbif,UTC,has_no_identifiedBy,2680
gbif,UTC,has_no_recordedBy,2
gbif,UTC,has_no_eventDate,495
gbif,MO,has_no_collectionCode,0
gbif,MO,has_no_catalogNumber,0
gbif,MO,has_no_speciesKey,756074
gbif,MO,has_no_scientificName,0
gbif,MO,has_no_acceptedNameUsage,4698453
gbif,MO,has_no_locality,244161
gbif,MO,has_no_higherGeography,4698453
gbif,MO,has_no_countryCode,28929
gbif,MO,has_no_coordinates,1553239
gbif,MO,has_no_image,4356762
gbif,MO,has_no_dateIdentified,2152367
gbif,MO,has_no_identifiedBy,1760241
gbif,MO,has_no_recordedBy,26
gbif,MO,has_no_eventDate,227278
gbif,BRU,has_no_collectionCode,15388
gbif,BRU,has_no_catalogNumber,0
gbif,BRU,has_no_speciesKey,1079
gbif,BRU,has_no_scientificName,0
gbif,BRU,has_no_acceptedNameUsage,15388
gbif,BRU,has_no_locality,10099
gbif,BRU,has_no_higherGeography,15388
gbif,BRU,has_no_countryCode,1048
gbif,BRU,has_no_coordinates,1093
gbif,BRU,has_no_image,23
gbif,BRU,has_no_dateIdentified,15388
gbif,BRU,has_no_identifiedBy,15189
gbif,BRU,has_no_recordedBy,1376
gbif,BRU,has_no_eventDate,6479
gbif,USA047,has_no_collectionCode,0
gbif,USA047,has_no_catalogNumber,0
gbif,USA047,has_no_speciesKey,1012
gbif,USA047,has_no_scientificName,0
gbif,USA047,has_no_acceptedNameUsage,4850
gbif,USA047,has_no_locality,4385
gbif,USA047,has_no_higherGeography,4850
gbif,USA047,has_no_countryCode,1037
gbif,USA047,has_no_coordinates,4813
gbif,USA047,has_no_image,4850
gbif,USA047,has_no_dateIdentified,4850
gbif,USA047,has_no_identifiedBy,4850
gbif,USA047,has_no_recordedBy,4850
gbif,USA047,has_no_eventDate,4850
gbif,USA476,has_no_collectionCode,0
gbif,USA476,has_no_catalogNumber,0
gbif,USA476,has_no_speciesKey,0
gbif,USA476,has_no_scientificName,0
gbif,USA476,has_no_acceptedNameUsage,39
gbif,USA476,has_no_locality,0
gbif,USA476,has_no_higherGeography,39
gbif,USA476,has_no_countryCode,0
gbif,USA476,has_no_coordinates,0
gbif,USA476,has_no_image,39
gbif,USA476,has_no_dateIdentified,39
gbif,USA476,has_no_identifiedBy,39
gbif,USA476,has_no_recordedBy,39
gbif,USA476,has_no_eventDate,39
gbif,COA,has_no_collectionCode,0
gbif,COA,has_no_catalogNumber,0
gbif,COA,has_no_speciesKey,0
gbif,COA,has_no_scientificName,0
gbif,COA,has_no_acceptedNameUsage,1
gbif,COA,has_no_locality,0
gbif,COA,has_no_higherGeography,0
gbif,COA,has_no_countryCode,0
gbif,COA,has_no_coordinates,1
gbif,COA,has_no_image,1
gbif,COA,has_no_dateIdentified,0
gbif,COA,has_no_identifiedBy,0
gbif,COA,has_no_recordedBy,0
gbif,COA,has_no_eventDate,0
gbif,UTEX,has_no_collectionCode,1916
gbif,UTEX,has_no_catalogNumber,0
gbif,UTEX,has_no_speciesKey,948
gbif,UTEX,has_no_scientificName,0
gbif,UTEX,has_no_acceptedNameUsage,1916
gbif,UTEX,has_no_locality,1916
gbif,UTEX,has_no_higherGeography,1916
gbif,UTEX,has_no_countryCode,440
gbif,UTEX,has_no_coordinates,1916
gbif,UTEX,has_no_image,1916
gbif,UTEX,has_no_dateIdentified,1916
gbif,UTEX,has_no_identifiedBy,1916
gbif,UTEX,has_no_recordedBy,352
gbif,UTEX,has_no_eventDate,1916
gbif,OUIP,has_no_collectionCode,0
gbif,OUIP,has_no_catalogNumber,0
gbif,OUIP,has_no_speciesKey,2
gbif,OUIP,has_no_scientificName,0
gbif,OUIP,has_no_acceptedNameUsage,2
gbif,OUIP,has_no_locality,0
gbif,OUIP,has_no_higherGeography,0
gbif,OUIP,has_no_countryCode,0
gbif,OUIP,has_no_coordinates,0
gbif,OUIP,has_no_image,2
gbif,OUIP,has_no_dateIdentified,2
gbif,OUIP,has_no_identifiedBy,2
gbif,OUIP,has_no_recordedBy,2
gbif,OUIP,has_no_eventDate,2
gbif,NPS,has_no_collectionCode,1
gbif,NPS,has_no_catalogNumber,1
gbif,NPS,has_no_speciesKey,0
gbif,NPS,has_no_scientificName,0
gbif,NPS,has_no_acceptedNameUsage,1
gbif,NPS,has_no_locality,0
gbif,NPS,has_no_higherGeography,1
gbif,NPS,has_no_countryCode,0
gbif,NPS,has_no_coordinates,0
gbif,NPS,has_no_image,1
gbif,NPS,has_no_dateIdentified,1
gbif,NPS,has_no_identifiedBy,0
gbif,NPS,has_no_recordedBy,0
gbif,NPS,has_no_eventDate,0
gbif,UCONN,has_no_collectionCode,0
gbif,UCONN,has_no_catalogNumber,0
gbif,UCONN,has_no_speciesKey,2
gbif,UCONN,has_no_scientificName,0
gbif,UCONN,has_no_acceptedNameUsage,2
gbif,UCONN,has_no_locality,2
gbif,UCONN,has_no_higherGeography,2
gbif,UCONN,has_no_countryCode,0
gbif,UCONN,has_no_coordinates,2
gbif,UCONN,has_no_image,2
gbif,UCONN,has_no_dateIdentified,2
gbif,UCONN,has_no_identifiedBy,2
gbif,UCONN,has_no_recordedBy,0
gbif,UCONN,has_no_eventDate,0
gbif,MISS,has_no_collectionCode,0
gbif,MISS,has_no_catalogNumber,0
gbif,MISS,has_no_speciesKey,765
gbif,MISS,has_no_scientificName,0
gbif,MISS,has_no_acceptedNameUsage,55629
gbif,MISS,has_no_locality,55629
gbif,MISS,has_no_higherGeography,55629
gbif,MISS,has_no_countryCode,0
gbif,MISS,has_no_coordinates,55629
gbif,MISS,has_no_image,55629
gbif,MISS,has_no_dateIdentified,55629
gbif,MISS,has_no_identifiedBy,55629
gbif,MISS,has_no_recordedBy,0
gbif,MISS,has_no_eventDate,55629
gbif,DMNS,has_no_collectionCode,0
gbif,DMNS,has_no_catalogNumber,0
gbif,DMNS,has_no_speciesKey,10
gbif,DMNS,has_no_scientificName,0
gbif,DMNS,has_no_acceptedNameUsage,11
gbif,DMNS,has_no_locality,4
gbif,DMNS,has_no_higherGeography,8
gbif,DMNS,has_no_countryCode,4
gbif,DMNS,has_no_coordinates,6
gbif,DMNS,has_no_image,11
gbif,DMNS,has_no_dateIdentified,8
gbif,DMNS,has_no_identifiedBy,0
gbif,DMNS,has_no_recordedBy,1
gbif,DMNS,has_no_eventDate,6
gbif,VPI,has_no_collectionCode,0
gbif,VPI,has_no_catalogNumber,0
gbif,VPI,has_no_speciesKey,0
gbif,VPI,has_no_scientificName,0
gbif,VPI,has_no_acceptedNameUsage,1
gbif,VPI,has_no_locality,0
gbif,VPI,has_no_higherGeography,1
gbif,VPI,has_no_countryCode,0
gbif,VPI,has_no_coordinates,0
gbif,VPI,has_no_image,1
gbif,VPI,has_no_dateIdentified,1
gbif,VPI,has_no_identifiedBy,1
gbif,VPI,has_no_recordedBy,0
gbif,VPI,has_no_eventDate,0
gbif,USA174,has_no_collectionCode,0
gbif,USA174,has_no_catalogNumber,0
gbif,USA174,has_no_speciesKey,0
gbif,USA174,has_no_scientificName,0
gbif,USA174,has_no_acceptedNameUsage,3760
gbif,USA174,has_no_locality,3760
gbif,USA174,has_no_higherGeography,3760
gbif,USA174,has_no_countryCode,3083
gbif,USA174,has_no_coordinates,3760
gbif,USA174,has_no_image,3760
gbif,USA174,has_no_dateIdentified,3760
gbif,USA174,has_no_identifiedBy,3760
gbif,USA174,has_no_recordedBy,3760
gbif,USA174,has_no_eventDate,3760
gbif,US,has_no_collectionCode,0
gbif,US,has_no_catalogNumber,280932
gbif,US,has_no_speciesKey,222275
gbif,US,has_no_scientificName,0
gbif,US,has_no_acceptedNameUsage,3220812
gbif,US,has_no_locality,252307
gbif,US,has_no_higherGeography,4870
gbif,US,has_no_countryCode,9310
gbif,US,has_no_coordinates,2673460
gbif,US,has_no_image,827701
gbif,US,has_no_dateIdentified,3220812
gbif,US,has_no_identifiedBy,2779416
gbif,US,has_no_recordedBy,12224
gbif,US,has_no_eventDate,289953
gbif,CMC,has_no_collectionCode,20130
gbif,CMC,has_no_catalogNumber,0
gbif,CMC,has_no_speciesKey,1982
gbif,CMC,has_no_scientificName,0
gbif,CMC,has_no_acceptedNameUsage,22003
gbif,CMC,has_no_locality,1549
gbif,CMC,has_no_higherGeography,22003
gbif,CMC,has_no_countryCode,555
gbif,CMC,has_no_coordinates,16665
gbif,CMC,has_no_image,2132
gbif,CMC,has_no_dateIdentified,11360
gbif,CMC,has_no_identifiedBy,11005
gbif,CMC,has_no_recordedBy,1561
gbif,CMC,has_no_eventDate,2093
gbif,UD,has_no_collectionCode,0
gbif,UD,has_no_catalogNumber,0
gbif,UD,has_no_speciesKey,1
gbif,UD,has_no_scientificName,0
gbif,UD,has_no_acceptedNameUsage,64
gbif,UD,has_no_locality,32
gbif,UD,has_no_higherGeography,64
gbif,UD,has_no_countryCode,0
gbif,UD,has_no_coordinates,0
gbif,UD,has_no_image,64
gbif,UD,has_no_dateIdentified,1
gbif,UD,has_no_identifiedBy,0
gbif,UD,has_no_recordedBy,7
gbif,UD,has_no_eventDate,0
gbif,ENLC,has_no_collectionCode,0
gbif,ENLC,has_no_catalogNumber,0
gbif,ENLC,has_no_speciesKey,0
gbif,ENLC,has_no_scientificName,0
gbif,ENLC,has_no_acceptedNameUsage,3
gbif,ENLC,has_no_locality,0
gbif,ENLC,has_no_higherGeography,3
gbif,ENLC,has_no_countryCode,0
gbif,ENLC,has_no_coordinates,0
gbif,ENLC,has_no_image,0
gbif,ENLC,has_no_dateIdentified,0
gbif,ENLC,has_no_identifiedBy,0
gbif,ENLC,has_no_recordedBy,0
gbif,ENLC,has_no_eventDate,0
gbif,BHSC,has_no_collectionCode,0
gbif,BHSC,has_no_catalogNumber,0
gbif,BHSC,has_no_speciesKey,7
gbif,BHSC,has_no_scientificName,0
gbif,BHSC,has_no_acceptedNameUsage,11698
gbif,BHSC,has_no_locality,57
gbif,BHSC,has_no_higherGeography,11698
gbif,BHSC,has_no_countryCode,0
gbif,BHSC,has_no_coordinates,4939
gbif,BHSC,has_no_image,99
gbif,BHSC,has_no_dateIdentified,10867
gbif,BHSC,has_no_identifiedBy,9096
gbif,BHSC,has_no_recordedBy,0
gbif,BHSC,has_no_eventDate,222
gbif,UNM,has_no_collectionCode,0
gbif,UNM,has_no_catalogNumber,6883
gbif,UNM,has_no_speciesKey,2850
gbif,UNM,has_no_scientificName,0
gbif,UNM,has_no_acceptedNameUsage,128415
gbif,UNM,has_no_locality,3943
gbif,UNM,has_no_higherGeography,128413
gbif,UNM,has_no_countryCode,112
gbif,UNM,has_no_coordinates,55229
gbif,UNM,has_no_image,11348
gbif,UNM,has_no_dateIdentified,96375
gbif,UNM,has_no_identifiedBy,83005
gbif,UNM,has_no_recordedBy,176
gbif,UNM,has_no_eventDate,4449
gbif,USA956,has_no_collectionCode,0
gbif,USA956,has_no_catalogNumber,0
gbif,USA956,has_no_speciesKey,1089
gbif,USA956,has_no_scientificName,0
gbif,USA956,has_no_acceptedNameUsage,3981
gbif,USA956,has_no_locality,2574
gbif,USA956,has_no_higherGeography,3981
gbif,USA956,has_no_countryCode,865
gbif,USA956,has_no_coordinates,3251
gbif,USA956,has_no_image,3981
gbif,USA956,has_no_dateIdentified,3981
gbif,USA956,has_no_identifiedBy,3981
gbif,USA956,has_no_recordedBy,3981
gbif,USA956,has_no_eventDate,3981
gbif,MACF,has_no_collectionCode,5431
gbif,MACF,has_no_catalogNumber,594
gbif,MACF,has_no_speciesKey,57
gbif,MACF,has_no_scientificName,0
gbif,MACF,has_no_acceptedNameUsage,5431
gbif,MACF,has_no_locality,500
gbif,MACF,has_no_higherGeography,5431
gbif,MACF,has_no_countryCode,20
gbif,MACF,has_no_coordinates,5215
gbif,MACF,has_no_image,594
gbif,MACF,has_no_dateIdentified,4771
gbif,MACF,has_no_identifiedBy,4138
gbif,MACF,has_no_recordedBy,32
gbif,MACF,has_no_eventDate,101
gbif,ECON,has_no_collectionCode,0
gbif,ECON,has_no_catalogNumber,0
gbif,ECON,has_no_speciesKey,280
gbif,ECON,has_no_scientificName,0
gbif,ECON,has_no_acceptedNameUsage,6169
gbif,ECON,has_no_locality,150
gbif,ECON,has_no_higherGeography,7
gbif,ECON,has_no_countryCode,54
gbif,ECON,has_no_coordinates,6116
gbif,ECON,has_no_image,798
gbif,ECON,has_no_dateIdentified,5727
gbif,ECON,has_no_identifiedBy,5936
gbif,ECON,has_no_recordedBy,49
gbif,ECON,has_no_eventDate,2263
gbif,NMSU,has_no_collectionCode,0
gbif,NMSU,has_no_catalogNumber,0
gbif,NMSU,has_no_speciesKey,3
gbif,NMSU,has_no_scientificName,0
gbif,NMSU,has_no_acceptedNameUsage,3
gbif,NMSU,has_no_locality,1
gbif,NMSU,has_no_higherGeography,3
gbif,NMSU,has_no_countryCode,0
gbif,NMSU,has_no_coordinates,2
gbif,NMSU,has_no_image,3
gbif,NMSU,has_no_dateIdentified,3
gbif,NMSU,has_no_identifiedBy,3
gbif,NMSU,has_no_recordedBy,0
gbif,NMSU,has_no_eventDate,0
gbif,DAV,has_no_collectionCode,110850
gbif,DAV,has_no_catalogNumber,100849
gbif,DAV,has_no_speciesKey,5401
gbif,DAV,has_no_scientificName,0
gbif,DAV,has_no_acceptedNameUsage,137775
gbif,DAV,has_no_locality,92
gbif,DAV,has_no_higherGeography,137775
gbif,DAV,has_no_countryCode,29
gbif,DAV,has_no_coordinates,34108
gbif,DAV,has_no_image,104790
gbif,DAV,has_no_dateIdentified,136853
gbif,DAV,has_no_identifiedBy,78266
gbif,DAV,has_no_recordedBy,10
gbif,DAV,has_no_eventDate,5727
gbif,CM,has_no_collectionCode,0
gbif,CM,has_no_catalogNumber,0
gbif,CM,has_no_speciesKey,8
gbif,CM,has_no_scientificName,0
gbif,CM,has_no_acceptedNameUsage,10
gbif,CM,has_no_locality,0
gbif,CM,has_no_higherGeography,3
gbif,CM,has_no_countryCode,1
gbif,CM,has_no_coordinates,10
gbif,CM,has_no_image,8
gbif,CM,has_no_dateIdentified,8
gbif,CM,has_no_identifiedBy,8
gbif,CM,has_no_recordedBy,1
gbif,CM,has_no_eventDate,0
gbif,USA971,has_no_collectionCode,0
gbif,USA971,has_no_catalogNumber,0
gbif,USA971,has_no_speciesKey,227
gbif,USA971,has_no_scientificName,0
gbif,USA971,has_no_acceptedNameUsage,2577
gbif,USA971,has_no_locality,923
gbif,USA971,has_no_higherGeography,2577
gbif,USA971,has_no_countryCode,214
gbif,USA971,has_no_coordinates,2554
gbif,USA971,has_no_image,2577
gbif,USA971,has_no_dateIdentified,2577
gbif,USA971,has_no_identifiedBy,2577
gbif,USA971,has_no_recordedBy,2577
gbif,USA971,has_no_eventDate,2577
gbif,NHA,has_no_collectionCode,57712
gbif,NHA,has_no_catalogNumber,0
gbif,NHA,has_no_speciesKey,1573
gbif,NHA,has_no_scientificName,0
gbif,NHA,has_no_acceptedNameUsage,57712
gbif,NHA,has_no_locality,0
gbif,NHA,has_no_higherGeography,57712
gbif,NHA,has_no_countryCode,16
gbif,NHA,has_no_coordinates,50
gbif,NHA,has_no_image,2
gbif,NHA,has_no_dateIdentified,55477
gbif,NHA,has_no_identifiedBy,54323
gbif,NHA,has_no_recordedBy,75
gbif,NHA,has_no_eventDate,1797
gbif,A,has_no_collectionCode,0
gbif,A,has_no_catalogNumber,0
gbif,A,has_no_speciesKey,22953
gbif,A,has_no_scientificName,0
gbif,A,has_no_acceptedNameUsage,246486
gbif,A,has_no_locality,21205
gbif,A,has_no_higherGeography,37745
gbif,A,has_no_countryCode,9912
gbif,A,has_no_coordinates,192337
gbif,A,has_no_image,116657
gbif,A,has_no_dateIdentified,219582
gbif,A,has_no_identifiedBy,235554
gbif,A,has_no_recordedBy,1164
gbif,A,has_no_eventDate,71640
gbif,NAUF,has_no_collectionCode,0
gbif,NAUF,has_no_catalogNumber,0
gbif,NAUF,has_no_speciesKey,38
gbif,NAUF,has_no_scientificName,0
gbif,NAUF,has_no_acceptedNameUsage,38
gbif,NAUF,has_no_locality,2
gbif,NAUF,has_no_higherGeography,38
gbif,NAUF,has_no_countryCode,0
gbif,NAUF,has_no_coordinates,0
gbif,NAUF,has_no_image,37
gbif,NAUF,has_no_dateIdentified,33
gbif,NAUF,has_no_identifiedBy,9
gbif,NAUF,has_no_recordedBy,0
gbif,NAUF,has_no_eventDate,0
gbif,USA148,has_no_collectionCode,0
gbif,USA148,has_no_catalogNumber,0
gbif,USA148,has_no_speciesKey,657
gbif,USA148,has_no_scientificName,0
gbif,USA148,has_no_acceptedNameUsage,2923
gbif,USA148,has_no_locality,2903
gbif,USA148,has_no_higherGeography,2923
gbif,USA148,has_no_countryCode,1382
gbif,USA148,has_no_coordinates,2917
gbif,USA148,has_no_image,2923
gbif,USA148,has_no_dateIdentified,2923
gbif,USA148,has_no_identifiedBy,2923
gbif,USA148,has_no_recordedBy,2923
gbif,USA148,has_no_eventDate,2923
gbif,OCLA,has_no_collectionCode,0
gbif,OCLA,has_no_catalogNumber,0
gbif,OCLA,has_no_speciesKey,244
gbif,OCLA,has_no_scientificName,0
gbif,OCLA,has_no_acceptedNameUsage,12454
gbif,OCLA,has_no_locality,12454
gbif,OCLA,has_no_higherGeography,12454
gbif,OCLA,has_no_countryCode,12454
gbif,OCLA,has_no_coordinates,12454
gbif,OCLA,has_no_image,12454
gbif,OCLA,has_no_dateIdentified,12454
gbif,OCLA,has_no_identifiedBy,12454
gbif,OCLA,has_no_recordedBy,12454
gbif,OCLA,has_no_eventDate,12454
gbif,LACM,has_no_collectionCode,0
gbif,LACM,has_no_catalogNumber,0
gbif,LACM,has_no_speciesKey,186
gbif,LACM,has_no_scientificName,0
gbif,LACM,has_no_acceptedNameUsage,187
gbif,LACM,has_no_locality,0
gbif,LACM,has_no_higherGeography,0
gbif,LACM,has_no_countryCode,0
gbif,LACM,has_no_coordinates,6
gbif,LACM,has_no_image,170
gbif,LACM,has_no_dateIdentified,75
gbif,LACM,has_no_identifiedBy,0
gbif,LACM,has_no_recordedBy,4
gbif,LACM,has_no_eventDate,60
gbif,PBDB,has_no_collectionCode,0
gbif,PBDB,has_no_catalogNumber,87114
gbif,PBDB,has_no_speciesKey,71033
gbif,PBDB,has_no_scientificName,0
gbif,PBDB,has_no_acceptedNameUsage,87114
gbif,PBDB,has_no_locality,38721
gbif,PBDB,has_no_higherGeography,777
gbif,PBDB,has_no_countryCode,0
gbif,PBDB,has_no_coordinates,0
gbif,PBDB,has_no_image,87114
gbif,PBDB,has_no_dateIdentified,87114
gbif,PBDB,has_no_identifiedBy,87114
gbif,PBDB,has_no_recordedBy,0
gbif,PBDB,has_no_eventDate,87114
gbif,UConn,has_no_collectionCode,0
gbif,UConn,has_no_catalogNumber,0
gbif,UConn,has_no_speciesKey,9230
gbif,UConn,has_no_scientificName,0
gbif,UConn,has_no_acceptedNameUsage,171062
gbif,UConn,has_no_locality,808
gbif,UConn,has_no_higherGeography,150103
gbif,UConn,has_no_countryCode,1399
gbif,UConn,has_no_coordinates,15448
gbif,UConn,has_no_image,171062
gbif,UConn,has_no_dateIdentified,171062
gbif,UConn,has_no_identifiedBy,171062
gbif,UConn,has_no_recordedBy,2393
gbif,UConn,has_no_eventDate,4869
gbif,BYU,has_no_collectionCode,0
gbif,BYU,has_no_catalogNumber,0
gbif,BYU,has_no_speciesKey,36
gbif,BYU,has_no_scientificName,0
gbif,BYU,has_no_acceptedNameUsage,36
gbif,BYU,has_no_locality,0
gbif,BYU,has_no_higherGeography,36
gbif,BYU,has_no_countryCode,0
gbif,BYU,has_no_coordinates,1
gbif,BYU,has_no_image,36
gbif,BYU,has_no_dateIdentified,36
gbif,BYU,has_no_identifiedBy,36
gbif,BYU,has_no_recordedBy,1
gbif,BYU,has_no_eventDate,4
gbif,HWML,has_no_collectionCode,0
gbif,HWML,has_no_catalogNumber,0
gbif,HWML,has_no_speciesKey,78
gbif,HWML,has_no_scientificName,0
gbif,HWML,has_no_acceptedNameUsage,80
gbif,HWML,has_no_locality,0
gbif,HWML,has_no_higherGeography,80
gbif,HWML,has_no_countryCode,5
gbif,HWML,has_no_coordinates,8
gbif,HWML,has_no_image,80
gbif,HWML,has_no_dateIdentified,80
gbif,HWML,has_no_identifiedBy,0
gbif,HWML,has_no_recordedBy,0
gbif,HWML,has_no_eventDate,72
gbif,GUAM,has_no_collectionCode,0
gbif,GUAM,has_no_catalogNumber,0
gbif,GUAM,has_no_speciesKey,595
gbif,GUAM,has_no_scientificName,0
gbif,GUAM,has_no_acceptedNameUsage,595
gbif,GUAM,has_no_locality,3
gbif,GUAM,has_no_higherGeography,595
gbif,GUAM,has_no_countryCode,15
gbif,GUAM,has_no_coordinates,353
gbif,GUAM,has_no_image,595
gbif,GUAM,has_no_dateIdentified,588
gbif,GUAM,has_no_identifiedBy,593
gbif,GUAM,has_no_recordedBy,161
gbif,GUAM,has_no_eventDate,25
gbif,NCSM,has_no_collectionCode,0
gbif,NCSM,has_no_catalogNumber,0
gbif,NCSM,has_no_speciesKey,1988
gbif,NCSM,has_no_scientificName,0
gbif,NCSM,has_no_acceptedNameUsage,2089
gbif,NCSM,has_no_locality,2089
gbif,NCSM,has_no_higherGeography,2089
gbif,NCSM,has_no_countryCode,12
gbif,NCSM,has_no_coordinates,2089
gbif,NCSM,has_no_image,2089
gbif,NCSM,has_no_dateIdentified,2088
gbif,NCSM,has_no_identifiedBy,271
gbif,NCSM,has_no_recordedBy,169
gbif,NCSM,has_no_eventDate,2089
gbif,OMNH,has_no_collectionCode,0
gbif,OMNH,has_no_catalogNumber,0
gbif,OMNH,has_no_speciesKey,1901
gbif,OMNH,has_no_scientificName,0
gbif,OMNH,has_no_acceptedNameUsage,2080
gbif,OMNH,has_no_locality,2080
gbif,OMNH,has_no_higherGeography,2080
gbif,OMNH,has_no_countryCode,78
gbif,OMNH,has_no_coordinates,2080
gbif,OMNH,has_no_image,2080
gbif,OMNH,has_no_dateIdentified,2080
gbif,OMNH,has_no_identifiedBy,2080
gbif,OMNH,has_no_recordedBy,2080
gbif,OMNH,has_no_eventDate,2080
gbif,DUKE,has_no_collectionCode,282244
gbif,DUKE,has_no_catalogNumber,724
gbif,DUKE,has_no_speciesKey,15808
gbif,DUKE,has_no_scientificName,0
gbif,DUKE,has_no_acceptedNameUsage,282244
gbif,DUKE,has_no_locality,991
gbif,DUKE,has_no_higherGeography,282244
gbif,DUKE,has_no_countryCode,804
gbif,DUKE,has_no_coordinates,133642
gbif,DUKE,has_no_image,273513
gbif,DUKE,has_no_dateIdentified,275584
gbif,DUKE,has_no_identifiedBy,143017
gbif,DUKE,has_no_recordedBy,459
gbif,DUKE,has_no_eventDate,40225
gbif,SD,has_no_collectionCode,252061
gbif,SD,has_no_catalogNumber,224450
gbif,SD,has_no_speciesKey,3592
gbif,SD,has_no_scientificName,0
gbif,SD,has_no_acceptedNameUsage,252061
gbif,SD,has_no_locality,1864
gbif,SD,has_no_higherGeography,252061
gbif,SD,has_no_countryCode,640
gbif,SD,has_no_coordinates,47858
gbif,SD,has_no_image,222781
gbif,SD,has_no_dateIdentified,252059
gbif,SD,has_no_identifiedBy,252061
gbif,SD,has_no_recordedBy,554
gbif,SD,has_no_eventDate,9915
gbif,CMNH,has_no_collectionCode,0
gbif,CMNH,has_no_catalogNumber,0
gbif,CMNH,has_no_speciesKey,115
gbif,CMNH,has_no_scientificName,0
gbif,CMNH,has_no_acceptedNameUsage,129
gbif,CMNH,has_no_locality,35
gbif,CMNH,has_no_higherGeography,129
gbif,CMNH,has_no_countryCode,3
gbif,CMNH,has_no_coordinates,129
gbif,CMNH,has_no_image,129
gbif,CMNH,has_no_dateIdentified,129
gbif,CMNH,has_no_identifiedBy,129
gbif,CMNH,has_no_recordedBy,57
gbif,CMNH,has_no_eventDate,129
gbif,NCU,has_no_collectionCode,428877
gbif,NCU,has_no_catalogNumber,75
gbif,NCU,has_no_speciesKey,10190
