institutionCode,variable,counts
UTEP,has_no_scientificName,0
UTEP,has_no_acceptedNameUsage,83896
UTEP,has_no_locality,0
UTEP,has_no_higherGeography,0
UTEP,has_no_countryCode,16
UTEP,has_no_coordinates,50063
UTEP,has_no_image,83606
UTEP,has_no_dateIdentified,15125
UTEP,has_no_identifiedBy,0
UTEP,has_no_recordedBy,2
UTEP,has_no_eventDate,0
UMMZ,has_no_collectionCode,0
UMMZ,has_no_catalogNumber,0
UMMZ,has_no_speciesKey,1
UMMZ,has_no_scientificName,0
UMMZ,has_no_acceptedNameUsage,16
UMMZ,has_no_locality,1
UMMZ,has_no_higherGeography,16
UMMZ,has_no_countryCode,1
UMMZ,has_no_coordinates,13
UMMZ,has_no_image,16
UMMZ,has_no_dateIdentified,16
UMMZ,has_no_identifiedBy,16
UMMZ,has_no_recordedBy,2
UMMZ,has_no_eventDate,15
CAS,has_no_collectionCode,0
CAS,has_no_catalogNumber,0
CAS,has_no_speciesKey,24399
CAS,has_no_scientificName,0
CAS,has_no_acceptedNameUsage,595732
CAS,has_no_locality,47
CAS,has_no_higherGeography,704
CAS,has_no_countryCode,1006
CAS,has_no_coordinates,474548
CAS,has_no_image,579925
CAS,has_no_dateIdentified,433066
CAS,has_no_identifiedBy,423148
CAS,has_no_recordedBy,762
CAS,has_no_eventDate,7971
USA937,has_no_collectionCode,0
USA937,has_no_catalogNumber,0
USA937,has_no_speciesKey,0
USA937,has_no_scientificName,0
USA937,has_no_acceptedNameUsage,2542
USA937,has_no_locality,2542
USA937,has_no_higherGeography,2542
USA937,has_no_countryCode,2542
USA937,has_no_coordinates,2542
USA937,has_no_image,2542
USA937,has_no_dateIdentified,2542
USA937,has_no_identifiedBy,2542
USA937,has_no_recordedBy,2542
USA937,has_no_eventDate,2542
NWOSU,has_no_collectionCode,0
NWOSU,has_no_catalogNumber,0
NWOSU,has_no_speciesKey,0
NWOSU,has_no_scientificName,0
NWOSU,has_no_acceptedNameUsage,94
NWOSU,has_no_locality,94
NWOSU,has_no_higherGeography,94
NWOSU,has_no_countryCode,94
NWOSU,has_no_coordinates,94
NWOSU,has_no_image,94
NWOSU,has_no_dateIdentified,94
NWOSU,has_no_identifiedBy,94
NWOSU,has_no_recordedBy,94
NWOSU,has_no_eventDate,94
USA962,has_no_collectionCode,0
USA962,has_no_catalogNumber,0
USA962,has_no_speciesKey,0
USA962,has_no_scientificName,0
USA962,has_no_acceptedNameUsage,510
USA962,has_no_locality,510
USA962,has_no_higherGeography,510
USA962,has_no_countryCode,445
USA962,has_no_coordinates,510
USA962,has_no_image,510
USA962,has_no_dateIdentified,510
USA962,has_no_identifiedBy,510
USA962,has_no_recordedBy,510
USA962,has_no_eventDate,510
ASU,has_no_collectionCode,118683
ASU,has_no_catalogNumber,139110
ASU,has_no_speciesKey,25909
ASU,has_no_scientificName,0
ASU,has_no_acceptedNameUsage,369412
ASU,has_no_locality,11678
ASU,has_no_higherGeography,369412
ASU,has_no_countryCode,920
ASU,has_no_coordinates,56293
ASU,has_no_image,238058
ASU,has_no_dateIdentified,330246
ASU,has_no_identifiedBy,156520
ASU,has_no_recordedBy,586
ASU,has_no_eventDate,10650
SDSM,has_no_collectionCode,0
SDSM,has_no_catalogNumber,0
SDSM,has_no_speciesKey,138
SDSM,has_no_scientificName,0
SDSM,has_no_acceptedNameUsage,146
SDSM,has_no_locality,146
SDSM,has_no_higherGeography,7
SDSM,has_no_countryCode,7
SDSM,has_no_coordinates,146
SDSM,has_no_image,146
SDSM,has_no_dateIdentified,146
SDSM,has_no_identifiedBy,146
SDSM,has_no_recordedBy,146
SDSM,has_no_eventDate,87
Logan,has_no_collectionCode,0
Logan,has_no_catalogNumber,0
Logan,has_no_speciesKey,0
Logan,has_no_scientificName,0
Logan,has_no_acceptedNameUsage,3
Logan,has_no_locality,3
Logan,has_no_higherGeography,3
Logan,has_no_countryCode,0
Logan,has_no_coordinates,3
Logan,has_no_image,0
Logan,has_no_dateIdentified,3
Logan,has_no_identifiedBy,3
Logan,has_no_recordedBy,3
Logan,has_no_eventDate,3
FH,has_no_collectionCode,0
FH,has_no_catalogNumber,0
FH,has_no_speciesKey,12475
FH,has_no_scientificName,0
FH,has_no_acceptedNameUsage,235586
FH,has_no_locality,3067
FH,has_no_higherGeography,1198
FH,has_no_countryCode,4597
FH,has_no_coordinates,231946
FH,has_no_image,82654
FH,has_no_dateIdentified,228618
FH,has_no_identifiedBy,228705
FH,has_no_recordedBy,1983
FH,has_no_eventDate,33594
AMES,has_no_collectionCode,0
AMES,has_no_catalogNumber,0
AMES,has_no_speciesKey,3271
AMES,has_no_scientificName,0
AMES,has_no_acceptedNameUsage,51297
AMES,has_no_locality,4381
AMES,has_no_higherGeography,1171
AMES,has_no_countryCode,2683
AMES,has_no_coordinates,50127
AMES,has_no_image,7545
AMES,has_no_dateIdentified,38056
AMES,has_no_identifiedBy,47125
AMES,has_no_recordedBy,1625
AMES,has_no_eventDate,7089
CSU,has_no_collectionCode,0
CSU,has_no_catalogNumber,0
CSU,has_no_speciesKey,101
CSU,has_no_scientificName,0
CSU,has_no_acceptedNameUsage,9916
CSU,has_no_locality,9916
CSU,has_no_higherGeography,9916
CSU,has_no_countryCode,9916
CSU,has_no_coordinates,9916
CSU,has_no_image,9916
CSU,has_no_dateIdentified,9916
CSU,has_no_identifiedBy,9916
CSU,has_no_recordedBy,9916
CSU,has_no_eventDate,9916
UCSC,has_no_collectionCode,13206
UCSC,has_no_catalogNumber,10762
UCSC,has_no_speciesKey,1002
UCSC,has_no_scientificName,0
UCSC,has_no_acceptedNameUsage,13206
UCSC,has_no_locality,159
UCSC,has_no_higherGeography,13206
UCSC,has_no_countryCode,19
UCSC,has_no_coordinates,4988
UCSC,has_no_image,10596
UCSC,has_no_dateIdentified,12726
UCSC,has_no_identifiedBy,12609
UCSC,has_no_recordedBy,32
UCSC,has_no_eventDate,420
NTSRV,has_no_collectionCode,0
NTSRV,has_no_catalogNumber,0
NTSRV,has_no_speciesKey,1404
NTSRV,has_no_scientificName,0
NTSRV,has_no_acceptedNameUsage,218406
NTSRV,has_no_locality,218406
NTSRV,has_no_higherGeography,218406
NTSRV,has_no_countryCode,21550
NTSRV,has_no_coordinates,218406
NTSRV,has_no_image,218406
NTSRV,has_no_dateIdentified,218406
NTSRV,has_no_identifiedBy,218406
NTSRV,has_no_recordedBy,138136
NTSRV,has_no_eventDate,18860
VT,has_no_collectionCode,287545
VT,has_no_catalogNumber,3
VT,has_no_speciesKey,166831
VT,has_no_scientificName,0
VT,has_no_acceptedNameUsage,287545
VT,has_no_locality,246428
VT,has_no_higherGeography,287545
VT,has_no_countryCode,6752
VT,has_no_coordinates,194436
VT,has_no_image,6879
VT,has_no_dateIdentified,278167
VT,has_no_identifiedBy,266999
VT,has_no_recordedBy,208886
VT,has_no_eventDate,203374
YPM,has_no_collectionCode,0
YPM,has_no_catalogNumber,0
YPM,has_no_speciesKey,99501
YPM,has_no_scientificName,0
YPM,has_no_acceptedNameUsage,237570
YPM,has_no_locality,128378
YPM,has_no_higherGeography,68106
YPM,has_no_countryCode,68262
YPM,has_no_coordinates,104599
YPM,has_no_image,90023
YPM,has_no_dateIdentified,234767
YPM,has_no_identifiedBy,230025
YPM,has_no_recordedBy,81373
YPM,has_no_eventDate,114806
USA026,has_no_collectionCode,0
USA026,has_no_catalogNumber,0
USA026,has_no_speciesKey,1602
USA026,has_no_scientificName,0
USA026,has_no_acceptedNameUsage,14341
USA026,has_no_locality,9614
USA026,has_no_higherGeography,14341
USA026,has_no_countryCode,1592
USA026,has_no_coordinates,9884
USA026,has_no_image,14341
USA026,has_no_dateIdentified,14341
USA026,has_no_identifiedBy,14341
USA026,has_no_recordedBy,14341
USA026,has_no_eventDate,14341
UWBM,has_no_collectionCode,0
UWBM,has_no_catalogNumber,0
UWBM,has_no_speciesKey,18521
UWBM,has_no_scientificName,0
UWBM,has_no_acceptedNameUsage,297865
UWBM,has_no_locality,105
UWBM,has_no_higherGeography,297850
UWBM,has_no_countryCode,886
UWBM,has_no_coordinates,151872
UWBM,has_no_image,297865
UWBM,has_no_dateIdentified,211647
UWBM,has_no_identifiedBy,135089
UWBM,has_no_recordedBy,41
UWBM,has_no_eventDate,3691
UAM,has_no_collectionCode,0
UAM,has_no_catalogNumber,0
UAM,has_no_speciesKey,10181
UAM,has_no_scientificName,0
UAM,has_no_acceptedNameUsage,205686
UAM,has_no_locality,0
UAM,has_no_higherGeography,0
UAM,has_no_countryCode,69866
UAM,has_no_coordinates,79081
UAM,has_no_image,32399
UAM,has_no_dateIdentified,5381
UAM,has_no_identifiedBy,0
UAM,has_no_recordedBy,4
UAM,has_no_eventDate,5655
AMNH,has_no_collectionCode,5
AMNH,has_no_catalogNumber,0
AMNH,has_no_speciesKey,43
AMNH,has_no_scientificName,0
AMNH,has_no_acceptedNameUsage,82
AMNH,has_no_locality,12
AMNH,has_no_higherGeography,82
AMNH,has_no_countryCode,6
AMNH,has_no_coordinates,78
AMNH,has_no_image,81
AMNH,has_no_dateIdentified,29
AMNH,has_no_identifiedBy,28
AMNH,has_no_recordedBy,8
AMNH,has_no_eventDate,82
UTC,has_no_collectionCode,0
UTC,has_no_catalogNumber,0
UTC,has_no_speciesKey,923
UTC,has_no_scientificName,0
UTC,has_no_acceptedNameUsage,2934
UTC,has_no_locality,59
UTC,has_no_higherGeography,2934
UTC,has_no_countryCode,0
UTC,has_no_coordinates,1355
UTC,has_no_image,2932
UTC,has_no_dateIdentified,2826
UTC,has_no_identifiedBy,2680
UTC,has_no_recordedBy,2
UTC,has_no_eventDate,495
MO,has_no_collectionCode,0
MO,has_no_catalogNumber,0
MO,has_no_speciesKey,756074
MO,has_no_scientificName,0
MO,has_no_acceptedNameUsage,4698453
MO,has_no_locality,244161
MO,has_no_higherGeography,4698453
MO,has_no_countryCode,28929
MO,has_no_coordinates,1553239
MO,has_no_image,4356762
MO,has_no_dateIdentified,2152367
MO,has_no_identifiedBy,1760241
MO,has_no_recordedBy,26
MO,has_no_eventDate,227278
BRU,has_no_collectionCode,15388
BRU,has_no_catalogNumber,0
BRU,has_no_speciesKey,1079
BRU,has_no_scientificName,0
BRU,has_no_acceptedNameUsage,15388
BRU,has_no_locality,10099
BRU,has_no_higherGeography,15388
BRU,has_no_countryCode,1048
BRU,has_no_coordinates,1093
BRU,has_no_image,23
BRU,has_no_dateIdentified,15388
BRU,has_no_identifiedBy,15189
BRU,has_no_recordedBy,1376
BRU,has_no_eventDate,6479
USA047,has_no_collectionCode,0
USA047,has_no_catalogNumber,0
USA047,has_no_speciesKey,1012
USA047,has_no_scientificName,0
USA047,has_no_acceptedNameUsage,4850
USA047,has_no_locality,4385
USA047,has_no_higherGeography,4850
USA047,has_no_countryCode,1037
USA047,has_no_coordinates,4813
USA047,has_no_image,4850
USA047,has_no_dateIdentified,4850
USA047,has_no_identifiedBy,4850
USA047,has_no_recordedBy,4850
USA047,has_no_eventDate,4850
USA476,has_no_collectionCode,0
USA476,has_no_catalogNumber,0
USA476,has_no_speciesKey,0
USA476,has_no_scientificName,0
USA476,has_no_acceptedNameUsage,39
USA476,has_no_locality,0
USA476,has_no_higherGeography,39
USA476,has_no_countryCode,0
USA476,has_no_coordinates,0
USA476,has_no_image,39
USA476,has_no_dateIdentified,39
USA476,has_no_identifiedBy,39
USA476,has_no_recordedBy,39
USA476,has_no_eventDate,39
COA,has_no_collectionCode,0
COA,has_no_catalogNumber,0
COA,has_no_speciesKey,0
COA,has_no_scientificName,0
COA,has_no_acceptedNameUsage,1
COA,has_no_locality,0
COA,has_no_higherGeography,0
COA,has_no_countryCode,0
COA,has_no_coordinates,1
COA,has_no_image,1
COA,has_no_dateIdentified,0
COA,has_no_identifiedBy,0
COA,has_no_recordedBy,0
COA,has_no_eventDate,0
UTEX,has_no_collectionCode,1916
UTEX,has_no_catalogNumber,0
UTEX,has_no_speciesKey,948
UTEX,has_no_scientificName,0
UTEX,has_no_acceptedNameUsage,1916
UTEX,has_no_locality,1916
UTEX,has_no_higherGeography,1916
UTEX,has_no_countryCode,440
UTEX,has_no_coordinates,1916
UTEX,has_no_image,1916
UTEX,has_no_dateIdentified,1916
UTEX,has_no_identifiedBy,1916
UTEX,has_no_recordedBy,352
UTEX,has_no_eventDate,1916
OUIP,has_no_collectionCode,0
OUIP,has_no_catalogNumber,0
OUIP,has_no_speciesKey,2
OUIP,has_no_scientificName,0
OUIP,has_no_acceptedNameUsage,2
OUIP,has_no_locality,0
OUIP,has_no_higherGeography,0
OUIP,has_no_countryCode,0
OUIP,has_no_coordinates,0
OUIP,has_no_image,2
OUIP,has_no_dateIdentified,2
OUIP,has_no_identifiedBy,2
OUIP,has_no_recordedBy,2
OUIP,has_no_eventDate,2
NPS,has_no_collectionCode,1
NPS,has_no_catalogNumber,1
NPS,has_no_speciesKey,0
NPS,has_no_scientificName,0
NPS,has_no_acceptedNameUsage,1
NPS,has_no_locality,0
NPS,has_no_higherGeography,1
NPS,has_no_countryCode,0
NPS,has_no_coordinates,0
NPS,has_no_image,1
NPS,has_no_dateIdentified,1
NPS,has_no_identifiedBy,0
NPS,has_no_recordedBy,0
NPS,has_no_eventDate,0
UCONN,has_no_collectionCode,0
UCONN,has_no_catalogNumber,0
UCONN,has_no_speciesKey,2
UCONN,has_no_scientificName,0
UCONN,has_no_acceptedNameUsage,2
UCONN,has_no_locality,2
UCONN,has_no_higherGeography,2
UCONN,has_no_countryCode,0
UCONN,has_no_coordinates,2
UCONN,has_no_image,2
UCONN,has_no_dateIdentified,2
UCONN,has_no_identifiedBy,2
UCONN,has_no_recordedBy,0
UCONN,has_no_eventDate,0
MISS,has_no_collectionCode,0
MISS,has_no_catalogNumber,0
MISS,has_no_speciesKey,765
MISS,has_no_scientificName,0
MISS,has_no_acceptedNameUsage,55629
MISS,has_no_locality,55629
MISS,has_no_higherGeography,55629
MISS,has_no_countryCode,0
MISS,has_no_coordinates,55629
MISS,has_no_image,55629
MISS,has_no_dateIdentified,55629
MISS,has_no_identifiedBy,55629
MISS,has_no_recordedBy,0
MISS,has_no_eventDate,55629
DMNS,has_no_collectionCode,0
DMNS,has_no_catalogNumber,0
DMNS,has_no_speciesKey,10
DMNS,has_no_scientificName,0
DMNS,has_no_acceptedNameUsage,11
DMNS,has_no_locality,4
DMNS,has_no_higherGeography,8
DMNS,has_no_countryCode,4
DMNS,has_no_coordinates,6
DMNS,has_no_image,11
DMNS,has_no_dateIdentified,8
DMNS,has_no_identifiedBy,0
DMNS,has_no_recordedBy,1
DMNS,has_no_eventDate,6
VPI,has_no_collectionCode,0
VPI,has_no_catalogNumber,0
VPI,has_no_speciesKey,0
VPI,has_no_scientificName,0
VPI,has_no_acceptedNameUsage,1
VPI,has_no_locality,0
VPI,has_no_higherGeography,1
VPI,has_no_countryCode,0
VPI,has_no_coordinates,0
VPI,has_no_image,1
VPI,has_no_dateIdentified,1
VPI,has_no_identifiedBy,1
VPI,has_no_recordedBy,0
VPI,has_no_eventDate,0
USA174,has_no_collectionCode,0
USA174,has_no_catalogNumber,0
USA174,has_no_speciesKey,0
USA174,has_no_scientificName,0
USA174,has_no_acceptedNameUsage,3760
USA174,has_no_locality,3760
USA174,has_no_higherGeography,3760
USA174,has_no_countryCode,3083
USA174,has_no_coordinates,3760
USA174,has_no_image,3760
USA174,has_no_dateIdentified,3760
USA174,has_no_identifiedBy,3760
USA174,has_no_recordedBy,3760
USA174,has_no_eventDate,3760
US,has_no_collectionCode,0
US,has_no_catalogNumber,280932
US,has_no_speciesKey,222275
US,has_no_scientificName,0
US,has_no_acceptedNameUsage,3220812
US,has_no_locality,252307
US,has_no_higherGeography,4870
US,has_no_countryCode,9310
US,has_no_coordinates,2673460
US,has_no_image,827701
US,has_no_dateIdentified,3220812
US,has_no_identifiedBy,2779416
US,has_no_recordedBy,12224
US,has_no_eventDate,289953
CMC,has_no_collectionCode,20130
CMC,has_no_catalogNumber,0
CMC,has_no_speciesKey,1982
CMC,has_no_scientificName,0
CMC,has_no_acceptedNameUsage,22003
CMC,has_no_locality,1549
CMC,has_no_higherGeography,22003
CMC,has_no_countryCode,555
CMC,has_no_coordinates,16665
CMC,has_no_image,2132
CMC,has_no_dateIdentified,11360
CMC,has_no_identifiedBy,11005
CMC,has_no_recordedBy,1561
CMC,has_no_eventDate,2093
UD,has_no_collectionCode,0
UD,has_no_catalogNumber,0
UD,has_no_speciesKey,1
UD,has_no_scientificName,0
UD,has_no_acceptedNameUsage,64
UD,has_no_locality,32
UD,has_no_higherGeography,64
UD,has_no_countryCode,0
UD,has_no_coordinates,0
UD,has_no_image,64
UD,has_no_dateIdentified,1
UD,has_no_identifiedBy,0
UD,has_no_recordedBy,7
UD,has_no_eventDate,0
ENLC,has_no_collectionCode,0
ENLC,has_no_catalogNumber,0
ENLC,has_no_speciesKey,0
ENLC,has_no_scientificName,0
ENLC,has_no_acceptedNameUsage,3
ENLC,has_no_locality,0
ENLC,has_no_higherGeography,3
ENLC,has_no_countryCode,0
ENLC,has_no_coordinates,0
ENLC,has_no_image,0
ENLC,has_no_dateIdentified,0
ENLC,has_no_identifiedBy,0
ENLC,has_no_recordedBy,0
ENLC,has_no_eventDate,0
BHSC,has_no_collectionCode,0
BHSC,has_no_catalogNumber,0
BHSC,has_no_speciesKey,7
BHSC,has_no_scientificName,0
BHSC,has_no_acceptedNameUsage,11698
BHSC,has_no_locality,57
BHSC,has_no_higherGeography,11698
BHSC,has_no_countryCode,0
BHSC,has_no_coordinates,4939
BHSC,has_no_image,99
BHSC,has_no_dateIdentified,10867
BHSC,has_no_identifiedBy,9096
BHSC,has_no_recordedBy,0
BHSC,has_no_eventDate,222
UNM,has_no_collectionCode,0
UNM,has_no_catalogNumber,6883
UNM,has_no_speciesKey,2850
UNM,has_no_scientificName,0
UNM,has_no_acceptedNameUsage,128415
UNM,has_no_locality,3943
UNM,has_no_higherGeography,128413
UNM,has_no_countryCode,112
UNM,has_no_coordinates,55229
UNM,has_no_image,11348
UNM,has_no_dateIdentified,96375
UNM,has_no_identifiedBy,83005
UNM,has_no_recordedBy,176
UNM,has_no_eventDate,4449
USA956,has_no_collectionCode,0
USA956,has_no_catalogNumber,0
USA956,has_no_speciesKey,1089
USA956,has_no_scientificName,0
USA956,has_no_acceptedNameUsage,3981
USA956,has_no_locality,2574
USA956,has_no_higherGeography,3981
USA956,has_no_countryCode,865
USA956,has_no_coordinates,3251
USA956,has_no_image,3981
USA956,has_no_dateIdentified,3981
USA956,has_no_identifiedBy,3981
USA956,has_no_recordedBy,3981
USA956,has_no_eventDate,3981
MACF,has_no_collectionCode,5431
MACF,has_no_catalogNumber,594
MACF,has_no_speciesKey,57
MACF,has_no_scientificName,0
MACF,has_no_acceptedNameUsage,5431
MACF,has_no_locality,500
MACF,has_no_higherGeography,5431
MACF,has_no_countryCode,20
MACF,has_no_coordinates,5215
MACF,has_no_image,594
MACF,has_no_dateIdentified,4771
MACF,has_no_identifiedBy,4138
MACF,has_no_recordedBy,32
MACF,has_no_eventDate,101
ECON,has_no_collectionCode,0
ECON,has_no_catalogNumber,0
ECON,has_no_speciesKey,280
ECON,has_no_scientificName,0
ECON,has_no_acceptedNameUsage,6169
ECON,has_no_locality,150
ECON,has_no_higherGeography,7
ECON,has_no_countryCode,54
ECON,has_no_coordinates,6116
ECON,has_no_image,798
ECON,has_no_dateIdentified,5727
ECON,has_no_identifiedBy,5936
ECON,has_no_recordedBy,49
ECON,has_no_eventDate,2263
NMSU,has_no_collectionCode,0
NMSU,has_no_catalogNumber,0
NMSU,has_no_speciesKey,3
NMSU,has_no_scientificName,0
NMSU,has_no_acceptedNameUsage,3
NMSU,has_no_locality,1
NMSU,has_no_higherGeography,3
NMSU,has_no_countryCode,0
NMSU,has_no_coordinates,2
NMSU,has_no_image,3
NMSU,has_no_dateIdentified,3
NMSU,has_no_identifiedBy,3
NMSU,has_no_recordedBy,0
NMSU,has_no_eventDate,0
DAV,has_no_collectionCode,110850
DAV,has_no_catalogNumber,100849
DAV,has_no_speciesKey,5401
DAV,has_no_scientificName,0
DAV,has_no_acceptedNameUsage,137775
DAV,has_no_locality,92
DAV,has_no_higherGeography,137775
DAV,has_no_countryCode,29
DAV,has_no_coordinates,34108
DAV,has_no_image,104790
DAV,has_no_dateIdentified,136853
DAV,has_no_identifiedBy,78266
DAV,has_no_recordedBy,10
DAV,has_no_eventDate,5727
CM,has_no_collectionCode,0
CM,has_no_catalogNumber,0
CM,has_no_speciesKey,8
CM,has_no_scientificName,0
CM,has_no_acceptedNameUsage,10
CM,has_no_locality,0
CM,has_no_higherGeography,3
CM,has_no_countryCode,1
CM,has_no_coordinates,10
CM,has_no_image,8
CM,has_no_dateIdentified,8
CM,has_no_identifiedBy,8
CM,has_no_recordedBy,1
CM,has_no_eventDate,0
USA971,has_no_collectionCode,0
USA971,has_no_catalogNumber,0
USA971,has_no_speciesKey,227
USA971,has_no_scientificName,0
USA971,has_no_acceptedNameUsage,2577
USA971,has_no_locality,923
USA971,has_no_higherGeography,2577
USA971,has_no_countryCode,214
USA971,has_no_coordinates,2554
USA971,has_no_image,2577
USA971,has_no_dateIdentified,2577
USA971,has_no_identifiedBy,2577
USA971,has_no_recordedBy,2577
USA971,has_no_eventDate,2577
NHA,has_no_collectionCode,57712
NHA,has_no_catalogNumber,0
NHA,has_no_speciesKey,1573
NHA,has_no_scientificName,0
NHA,has_no_acceptedNameUsage,57712
NHA,has_no_locality,0
NHA,has_no_higherGeography,57712
NHA,has_no_countryCode,16
NHA,has_no_coordinates,50
NHA,has_no_image,2
NHA,has_no_dateIdentified,55477
NHA,has_no_identifiedBy,54323
NHA,has_no_recordedBy,75
NHA,has_no_eventDate,1797
A,has_no_collectionCode,0
A,has_no_catalogNumber,0
A,has_no_speciesKey,22953
A,has_no_scientificName,0
A,has_no_acceptedNameUsage,246486
A,has_no_locality,21205
A,has_no_higherGeography,37745
A,has_no_countryCode,9912
A,has_no_coordinates,192337
A,has_no_image,116657
A,has_no_dateIdentified,219582
A,has_no_identifiedBy,235554
A,has_no_recordedBy,1164
A,has_no_eventDate,71640
NAUF,has_no_collectionCode,0
NAUF,has_no_catalogNumber,0
NAUF,has_no_speciesKey,38
NAUF,has_no_scientificName,0
NAUF,has_no_acceptedNameUsage,38
NAUF,has_no_locality,2
NAUF,has_no_higherGeography,38
NAUF,has_no_countryCode,0
NAUF,has_no_coordinates,0
NAUF,has_no_image,37
NAUF,has_no_dateIdentified,33
NAUF,has_no_identifiedBy,9
NAUF,has_no_recordedBy,0
NAUF,has_no_eventDate,0
USA148,has_no_collectionCode,0
USA148,has_no_catalogNumber,0
USA148,has_no_speciesKey,657
USA148,has_no_scientificName,0
USA148,has_no_acceptedNameUsage,2923
USA148,has_no_locality,2903
USA148,has_no_higherGeography,2923
USA148,has_no_countryCode,1382
USA148,has_no_coordinates,2917
USA148,has_no_image,2923
USA148,has_no_dateIdentified,2923
USA148,has_no_identifiedBy,2923
USA148,has_no_recordedBy,2923
USA148,has_no_eventDate,2923
OCLA,has_no_collectionCode,0
OCLA,has_no_catalogNumber,0
OCLA,has_no_speciesKey,244
OCLA,has_no_scientificName,0
OCLA,has_no_acceptedNameUsage,12454
OCLA,has_no_locality,12454
OCLA,has_no_higherGeography,12454
OCLA,has_no_countryCode,12454
OCLA,has_no_coordinates,12454
OCLA,has_no_image,12454
OCLA,has_no_dateIdentified,12454
OCLA,has_no_identifiedBy,12454
OCLA,has_no_recordedBy,12454
OCLA,has_no_eventDate,12454
LACM,has_no_collectionCode,0
LACM,has_no_catalogNumber,0
LACM,has_no_speciesKey,186
LACM,has_no_scientificName,0
LACM,has_no_acceptedNameUsage,187
LACM,has_no_locality,0
LACM,has_no_higherGeography,0
LACM,has_no_countryCode,0
LACM,has_no_coordinates,6
LACM,has_no_image,170
LACM,has_no_dateIdentified,75
LACM,has_no_identifiedBy,0
LACM,has_no_recordedBy,4
LACM,has_no_eventDate,60
PBDB,has_no_collectionCode,0
PBDB,has_no_catalogNumber,87114
PBDB,has_no_speciesKey,71033
PBDB,has_no_scientificName,0
PBDB,has_no_acceptedNameUsage,87114
PBDB,has_no_locality,38721
PBDB,has_no_higherGeography,777
PBDB,has_no_countryCode,0
PBDB,has_no_coordinates,0
PBDB,has_no_image,87114
PBDB,has_no_dateIdentified,87114
PBDB,has_no_identifiedBy,87114
PBDB,has_no_recordedBy,0
PBDB,has_no_eventDate,87114
UConn,has_no_collectionCode,0
UConn,has_no_catalogNumber,0
UConn,has_no_speciesKey,9230
UConn,has_no_scientificName,0
UConn,has_no_acceptedNameUsage,171062
UConn,has_no_locality,808
UConn,has_no_higherGeography,150103
UConn,has_no_countryCode,1399
UConn,has_no_coordinates,15448
UConn,has_no_image,171062
UConn,has_no_dateIdentified,171062
UConn,has_no_identifiedBy,171062
UConn,has_no_recordedBy,2393
UConn,has_no_eventDate,4869
BYU,has_no_collectionCode,0
BYU,has_no_catalogNumber,0
BYU,has_no_speciesKey,36
BYU,has_no_scientificName,0
BYU,has_no_acceptedNameUsage,36
BYU,has_no_locality,0
BYU,has_no_higherGeography,36
BYU,has_no_countryCode,0
BYU,has_no_coordinates,1
BYU,has_no_image,36
BYU,has_no_dateIdentified,36
BYU,has_no_identifiedBy,36
BYU,has_no_recordedBy,1
BYU,has_no_eventDate,4
HWML,has_no_collectionCode,0
HWML,has_no_catalogNumber,0
HWML,has_no_speciesKey,78
HWML,has_no_scientificName,0
HWML,has_no_acceptedNameUsage,80
HWML,has_no_locality,0
HWML,has_no_higherGeography,80
HWML,has_no_countryCode,5
HWML,has_no_coordinates,8
HWML,has_no_image,80
HWML,has_no_dateIdentified,80
HWML,has_no_identifiedBy,0
HWML,has_no_recordedBy,0
HWML,has_no_eventDate,72
GUAM,has_no_collectionCode,0
GUAM,has_no_catalogNumber,0
GUAM,has_no_speciesKey,595
GUAM,has_no_scientificName,0
GUAM,has_no_acceptedNameUsage,595
GUAM,has_no_locality,3
GUAM,has_no_higherGeography,595
GUAM,has_no_countryCode,15
GUAM,has_no_coordinates,353
GUAM,has_no_image,595
GUAM,has_no_dateIdentified,588
GUAM,has_no_identifiedBy,593
GUAM,has_no_recordedBy,161
GUAM,has_no_eventDate,25
NCSM,has_no_collectionCode,0
NCSM,has_no_catalogNumber,0
NCSM,has_no_speciesKey,1988
NCSM,has_no_scientificName,0
NCSM,has_no_acceptedNameUsage,2089
NCSM,has_no_locality,2089
NCSM,has_no_higherGeography,2089
NCSM,has_no_countryCode,12
NCSM,has_no_coordinates,2089
NCSM,has_no_image,2089
NCSM,has_no_dateIdentified,2088
NCSM,has_no_identifiedBy,271
NCSM,has_no_recordedBy,169
NCSM,has_no_eventDate,2089
OMNH,has_no_collectionCode,0
OMNH,has_no_catalogNumber,0
OMNH,has_no_speciesKey,1901
OMNH,has_no_scientificName,0
OMNH,has_no_acceptedNameUsage,2080
OMNH,has_no_locality,2080
OMNH,has_no_higherGeography,2080
OMNH,has_no_countryCode,78
OMNH,has_no_coordinates,2080
OMNH,has_no_image,2080
OMNH,has_no_dateIdentified,2080
OMNH,has_no_identifiedBy,2080
OMNH,has_no_recordedBy,2080
OMNH,has_no_eventDate,2080
DUKE,has_no_collectionCode,282244
DUKE,has_no_catalogNumber,724
DUKE,has_no_speciesKey,15808
DUKE,has_no_scientificName,0
DUKE,has_no_acceptedNameUsage,282244
DUKE,has_no_locality,991
DUKE,has_no_higherGeography,282244
DUKE,has_no_countryCode,804
DUKE,has_no_coordinates,133642
DUKE,has_no_image,273513
DUKE,has_no_dateIdentified,275584
DUKE,has_no_identifiedBy,143017
DUKE,has_no_recordedBy,459
DUKE,has_no_eventDate,40225
SD,has_no_collectionCode,252061
SD,has_no_catalogNumber,224450
