recordset_UUID,Link,name,IN/OUT,,,
fd14095c-3658-4e00-8cec-729a89459e92,https://www.idigbio.org/portal/recordsets/fd14095c-3658-4e00-8cec-729a89459e92,"University of Vermont, Pringle Herbarium, North American lichens",IN,,,
93e97f6c-0ab6-41a7-9b58-7e230a80ec1e,https://www.idigbio.org/portal/recordsets/93e97f6c-0ab6-41a7-9b58-7e230a80ec1e,Keene State College Herbarium,IN,,,
97c1db9d-b3c1-4c05-9b55-e99c37773a29,https://www.idigbio.org/portal/recordsets/97c1db9d-b3c1-4c05-9b55-e99c37773a29,"Colecta botánica: área maya región de la Reserva Calakmul, Campeche",OUT,,,
b2702e1a-0ec8-4618-8fea-3a51cf213d31,https://www.idigbio.org/portal/recordsets/b2702e1a-0ec8-4618-8fea-3a51cf213d31,"Inventario ficoflorístico de las comunidades arrecifales del Parque Nacional Bahías de Huatulco, Oaxaca",OUT,,,
5af1bae4-35c0-4ab7-9d08-08bbe22ca003,https://www.idigbio.org/portal/recordsets/5af1bae4-35c0-4ab7-9d08-08bbe22ca003,US Forest Service Southwestern Region,IN,,,
de56670c-2032-4833-9a89-46f7d6a037c7,https://www.idigbio.org/portal/recordsets/de56670c-2032-4833-9a89-46f7d6a037c7,State University of New York College at Cortland,IN,,,
58402fe3-37c1-4d15-9e07-0ff1c4c9fb11,https://www.idigbio.org/portal/recordsets/58402fe3-37c1-4d15-9e07-0ff1c4c9fb11,University of Wisconsin - Madison,IN,,,
b52c8127-5d40-4227-97b3-379ac874848c,https://www.idigbio.org/portal/recordsets/b52c8127-5d40-4227-97b3-379ac874848c,"Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México, segunda etapa 2008-2009",OUT,,,
5f74a2b2-6453-446b-99c9-96702e2b4dd6,https://www.idigbio.org/portal/recordsets/5f74a2b2-6453-446b-99c9-96702e2b4dd6,Hongos ectomicorrizógenos y myxomycetes asociados con Picea chihuahuana en la Sierra Tarahumara,OUT,,,
a6966178-9495-4093-9cb2-dfed4acddde6,https://www.idigbio.org/portal/recordsets/a6966178-9495-4093-9cb2-dfed4acddde6,HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará,OUT,,,
bc13ff8e-6f31-4f3d-b47a-38e3ce8a2194,https://www.idigbio.org/portal/recordsets/bc13ff8e-6f31-4f3d-b47a-38e3ce8a2194,"Tulane University Biodiversity Research Institute, Royal D. Suttkus Fish Collections",IN,,,
f4bec217-9676-4fc0-be90-856b4b89d4d1,https://www.idigbio.org/portal/recordsets/f4bec217-9676-4fc0-be90-856b4b89d4d1,Michigan State University Herbarium Lichens,IN,,,
c569e530-7322-40b8-9b66-1e0ed96fefcb,https://www.idigbio.org/portal/recordsets/c569e530-7322-40b8-9b66-1e0ed96fefcb,Desert Botanical Garden Herbarium,IN,,,
e8c034d5-c2c7-4f23-8dc0-7f94f4116306,https://www.idigbio.org/portal/recordsets/e8c034d5-c2c7-4f23-8dc0-7f94f4116306,HVAT - Herbário do Vale do Taquari,OUT,,,
df1ba8de-421a-4031-a447-2a6a93f72fa8,https://www.idigbio.org/portal/recordsets/df1ba8de-421a-4031-a447-2a6a93f72fa8,Inventario computarizado de la colección de parásitos de peces del noroeste de México,OUT,,,
063825dc-b8c3-4962-aea4-9994bcc09bc8,https://www.idigbio.org/portal/recordsets/063825dc-b8c3-4962-aea4-9994bcc09bc8,Boise State University Lichen Herbarium,IN,,,
ba54ba45-caac-4708-a389-ac94642976f8,https://www.idigbio.org/portal/recordsets/ba54ba45-caac-4708-a389-ac94642976f8,"University of Vermont, Pringle Herbarium, New England vascular plants",IN,,,
beab5209-9628-4d4d-851e-2bc9bb1a0105,https://www.idigbio.org/portal/recordsets/beab5209-9628-4d4d-851e-2bc9bb1a0105,University of Georgia Herbarium,IN,,,
e6eba8cd-fa2c-4ba2-bec0-6841e7633695,https://www.idigbio.org/portal/recordsets/e6eba8cd-fa2c-4ba2-bec0-6841e7633695,"University of Maryland, Norton-Brown Herbarium",IN,,,
e78939ad-42a2-4908-b914-baf5a33fabe0,https://www.idigbio.org/portal/recordsets/e78939ad-42a2-4908-b914-baf5a33fabe0,"Digitalización de la colección FITO-UBIPRO, de las enfermedades y sus agentes causales, de los cultivos agrícolas de la región centro de México",OUT,,,
caaa464d-e290-4761-8550-75edc6d00119,https://www.idigbio.org/portal/recordsets/caaa464d-e290-4761-8550-75edc6d00119,Intermountain Herbarium Lichen Collection (Utah State University),IN,,,
2941b767-e90b-41b9-9627-6e589e0c0c85,https://www.idigbio.org/portal/recordsets/2941b767-e90b-41b9-9627-6e589e0c0c85,"Northern Kentucky University, John W. Thieret Herbarium",IN,,,
b2b294ed-1742-4479-b0c8-a8891fccd7eb,https://www.idigbio.org/portal/recordsets/b2b294ed-1742-4479-b0c8-a8891fccd7eb,Robert K. Godfrey Herbarium  at Florida State University,IN,,,
d2c71720-e156-4943-8182-0a7bbe477a37,https://www.idigbio.org/portal/recordsets/d2c71720-e156-4943-8182-0a7bbe477a37,Brigham Young University,IN,,,
5f6fcfc2-598c-42e8-abb3-50ca9c2446e2,https://www.idigbio.org/portal/recordsets/5f6fcfc2-598c-42e8-abb3-50ca9c2446e2,R - Herbário do Museu Nacional,OUT,,,
fe52a17a-a7aa-4f95-a3ea-26fe640170fe,https://www.idigbio.org/portal/recordsets/fe52a17a-a7aa-4f95-a3ea-26fe640170fe,UFMT - Herbário UFMT,OUT,,,
a9223e1d-7a81-4311-800e-211c5a1b8205,https://www.idigbio.org/portal/recordsets/a9223e1d-7a81-4311-800e-211c5a1b8205,Sistema de apoyo a la toma de decisiones para la reforestación rural en México,OUT,,,
176d536a-2691-47c4-95c1-c0d47d3abd48,https://www.idigbio.org/portal/recordsets/176d536a-2691-47c4-95c1-c0d47d3abd48,University of Maine at Fort Kent,IN,,,
97058091-eb35-401b-b286-18465761f832,https://www.idigbio.org/portal/recordsets/97058091-eb35-401b-b286-18465761f832,Delaware Museum of Natural History – Mollusks,IN,,,
d1f70494-b5d9-4c84-973d-e34445b7552b,https://www.idigbio.org/portal/recordsets/d1f70494-b5d9-4c84-973d-e34445b7552b,JPB - Herbário Lauro Pires Xavier,OUT,,,
5baa1d0c-cfc0-4c89-8e3e-7a49359b0caa,https://www.idigbio.org/portal/recordsets/5baa1d0c-cfc0-4c89-8e3e-7a49359b0caa,H.A. Stephens Herbarium,IN,,,
d6c6e57a-4ccb-4707-b87d-c91d01d6aa42,https://www.idigbio.org/portal/recordsets/d6c6e57a-4ccb-4707-b87d-c91d01d6aa42,"Rutgers University, Chrysler Herbarium - Bryophyte Collection",IN,,,
237bd113-32f3-4091-9710-4a1b074fe26d,https://www.idigbio.org/portal/recordsets/237bd113-32f3-4091-9710-4a1b074fe26d,New York State Museum,IN,,,
f4573d80-dd92-4337-9005-ba71e8a8563a,https://www.idigbio.org/portal/recordsets/f4573d80-dd92-4337-9005-ba71e8a8563a,Living Prairie Museum Manitoba Herbarium (LPMMBH),OUT,,,
5d8e5fc0-facb-47db-8688-b0f9768238b0,https://www.idigbio.org/portal/recordsets/5d8e5fc0-facb-47db-8688-b0f9768238b0,Estudio de la diversidad de maíz en la región costa de Michoacán y áreas adyacentes  de Jalisco y Colima,OUT,,,
a4babe52-5740-44e4-9ea2-acef4797f127,https://www.idigbio.org/portal/recordsets/a4babe52-5740-44e4-9ea2-acef4797f127,University of West Georgia Herbarium,IN,,,
751b5d4c-aba7-4c1f-b0a1-dfe2e9346d1b,https://www.idigbio.org/portal/recordsets/751b5d4c-aba7-4c1f-b0a1-dfe2e9346d1b,Florística y biogeografía de algunos bosques mesófilos de la Huasteca Hidalguense: Fase II (Tlahuelompa y Eloxochitlán),OUT,,,
22436fe4-5049-4266-9849-335dd3f161aa,https://www.idigbio.org/portal/recordsets/22436fe4-5049-4266-9849-335dd3f161aa,Howard Payne University Herbarium,IN,,,
6b2c3ca9-69ad-4316-a2d1-33399e9f547e,https://www.idigbio.org/portal/recordsets/6b2c3ca9-69ad-4316-a2d1-33399e9f547e,Morris Arboretum of University of Pennsylvania,IN,,,
b17204ee-8a17-4ba1-9e74-bfadca6dce08,https://www.idigbio.org/portal/recordsets/b17204ee-8a17-4ba1-9e74-bfadca6dce08,BHCB-SL - Herbário UFMG - Samambaias e Licófitas,OUT,,,
91a0a18a-3196-4f87-87b6-02c7f8a12996,https://www.idigbio.org/portal/recordsets/91a0a18a-3196-4f87-87b6-02c7f8a12996,Larry F. Grand Mycological Herbarium (North Carolina State University),IN,,,
2bbafa00-3162-4e8e-947c-64a13b8d3fef,https://www.idigbio.org/portal/recordsets/2bbafa00-3162-4e8e-947c-64a13b8d3fef,Valdosta State University,IN,,,
38db50bb-72f3-4416-aeb9-61457e655a6d,https://www.idigbio.org/portal/recordsets/38db50bb-72f3-4416-aeb9-61457e655a6d,"OUPR - Herbário ""Professor José Badini""",OUT,,,
ec6cef7d-d8aa-43b4-b352-908f172a378e,https://www.idigbio.org/portal/recordsets/ec6cef7d-d8aa-43b4-b352-908f172a378e,Naturalis Biodiversity Center (NL) - Chelicerata and Myriapoda,OUT,,,
687efa84-c549-4743-a193-72d198d8e19c,https://www.idigbio.org/portal/recordsets/687efa84-c549-4743-a193-72d198d8e19c,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,OUT,,,
2d4658e3-0d1a-43fc-97ff-b4813dd1f86e,https://www.idigbio.org/portal/recordsets/2d4658e3-0d1a-43fc-97ff-b4813dd1f86e,"Vascular Plant Collection, Craters of the Moon National Monument Herbarium",IN,,,
fb4ff58a-9f16-4a42-af52-0d9a5f08f630,https://www.idigbio.org/portal/recordsets/fb4ff58a-9f16-4a42-af52-0d9a5f08f630,Patrones de variación espacial y temporal de la biodiversidad fitoplanctónica de los cenotes abiertos de Yucatán,OUT,,,
90d6f994-d652-49d0-b6e6-924c65c4c079,https://www.idigbio.org/portal/recordsets/90d6f994-d652-49d0-b6e6-924c65c4c079,Canadian Museum of Nature Parasite Collection,OUT,,,
8dfc3d88-8f6b-4432-b69c-534717906004,https://www.idigbio.org/portal/recordsets/8dfc3d88-8f6b-4432-b69c-534717906004,Wartburg College,IN,,,
b62cf6c0-e046-4c3f-9765-d0e046072b0f,https://www.idigbio.org/portal/recordsets/b62cf6c0-e046-4c3f-9765-d0e046072b0f,University of Maine Herbaria,IN,,,
028990be-11ff-4c6b-9684-59cb1e1c3ab6,https://www.idigbio.org/portal/recordsets/028990be-11ff-4c6b-9684-59cb1e1c3ab6,"Flora de la reserva de la biósfera de los Pantanos de Centla, en el estado de Tabasco, México",OUT,,,
a9b8572c-ec86-4e6b-9ed9-03d939b7f363,https://www.idigbio.org/portal/recordsets/a9b8572c-ec86-4e6b-9ed9-03d939b7f363,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,OUT,,,
17fc477d-727e-4dde-99d6-ac440e937d14,https://www.idigbio.org/portal/recordsets/17fc477d-727e-4dde-99d6-ac440e937d14,FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina,OUT,,,
e7016bd5-cb10-45b9-8959-0f5750f7a5db,https://www.idigbio.org/portal/recordsets/e7016bd5-cb10-45b9-8959-0f5750f7a5db,University of West Florida,IN,,,
d5faeefc-956b-4724-ac1a-b46d489de01d,https://www.idigbio.org/portal/recordsets/d5faeefc-956b-4724-ac1a-b46d489de01d,Colecta de maíces nativos en regiones estratégicas de la Península de Yucatán,OUT,,,
139f2c47-4051-4c44-b95a-45fd20b1a8b9,https://www.idigbio.org/portal/recordsets/139f2c47-4051-4c44-b95a-45fd20b1a8b9,Oregon State University,IN,,,
8d4fa68b-b9ab-43df-983f-d3284002107f,https://www.idigbio.org/portal/recordsets/8d4fa68b-b9ab-43df-983f-d3284002107f,Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México,OUT,,,
3872f27e-cf4e-40bd-b91b-ba7b723a86e5,https://www.idigbio.org/portal/recordsets/3872f27e-cf4e-40bd-b91b-ba7b723a86e5,BYU Herpetology Collection,IN,,,
656d1c9a-cbb7-4dde-ac24-62323af5b831,https://www.idigbio.org/portal/recordsets/656d1c9a-cbb7-4dde-ac24-62323af5b831,University of Guam Insect Collection,IN,,,
59efaf7d-60b5-4295-abb3-27ba42eb5231,https://www.idigbio.org/portal/recordsets/59efaf7d-60b5-4295-abb3-27ba42eb5231,Herbarium Berolinense,OUT,,,
29b8da72-4420-4f65-b755-a006a23cf65a,https://www.idigbio.org/portal/recordsets/29b8da72-4420-4f65-b755-a006a23cf65a,"Auburn University, John D. Freeman Herbarium",IN,,,
1c8ec291-8067-4b48-848b-410c2c768420,https://www.idigbio.org/portal/recordsets/1c8ec291-8067-4b48-848b-410c2c768420,University of South Florida Herbarium,IN,,,
72f0493a-b4a7-4d0c-a3ea-dab177a95a61,https://www.idigbio.org/portal/recordsets/72f0493a-b4a7-4d0c-a3ea-dab177a95a61,"Base de datos de la flora de la Reserva de la Biosfera Chamela-Cuixmala, Jalisco, México",OUT,,,
c3115ab6-3a4d-465e-81e7-f06d4d6fd39a,https://www.idigbio.org/portal/recordsets/c3115ab6-3a4d-465e-81e7-f06d4d6fd39a,Collection botanique Lamy de la Chapelle E. (BOUM),OUT,,,
d14d21fe-da24-47e5-81fb-4bfe962ce828,https://www.idigbio.org/portal/recordsets/d14d21fe-da24-47e5-81fb-4bfe962ce828,CHAS Botany Collection (Arctos),IN,,,
9c5fea92-a28b-4b6e-94b5-9c939f7369a2,https://www.idigbio.org/portal/recordsets/9c5fea92-a28b-4b6e-94b5-9c939f7369a2,"University of Michigan Museum of Zoology, Division of Mollusks",IN,,,
92e4e092-6dcb-46bc-85a0-dea8310aba45,https://www.idigbio.org/portal/recordsets/92e4e092-6dcb-46bc-85a0-dea8310aba45,Troy Herbarium Specimens from Morphbank,IN,,,
b6ebfa9d-fed3-4e0c-8877-47c1190f346c,https://www.idigbio.org/portal/recordsets/b6ebfa9d-fed3-4e0c-8877-47c1190f346c,FCAB - Herbário Friburguense,OUT,,,
17ff84d1-e3e9-43d1-a746-745ef8d339d0,https://www.idigbio.org/portal/recordsets/17ff84d1-e3e9-43d1-a746-745ef8d339d0,CEPEC - Herbário do Centro de Pesquisas do Cacau,OUT,,,
3eb6d387-985a-4eed-be62-3fcfc26534cd,https://www.idigbio.org/portal/recordsets/3eb6d387-985a-4eed-be62-3fcfc26534cd,"Flora acuática vascular y de zonas inundables del área de protección de flora y fauna Laguna de Términos, Campeche, México",OUT,,,
5d307007-02e3-4c84-9e18-6356b50a5a56,https://www.idigbio.org/portal/recordsets/5d307007-02e3-4c84-9e18-6356b50a5a56,HFSL-Fungos - Herbário Dr. Ary Tupinambá Penna Pinheiro - Fungos,OUT,,,
2bfc480c-e5b3-4a9b-9587-a92c22830ace,https://www.idigbio.org/portal/recordsets/2bfc480c-e5b3-4a9b-9587-a92c22830ace,RBw - Rio de Janeiro Botanical Garden Wood Collection,OUT,,,
00049fe7-5ca2-4936-be50-c736221ef186,https://www.idigbio.org/portal/recordsets/00049fe7-5ca2-4936-be50-c736221ef186,Herbier Flora selecta exsiccata publié par Ch. MAGNIER (BOUM),OUT,,,
67b5d248-4a1e-4861-bc2a-3ac7f379acde,https://www.idigbio.org/portal/recordsets/67b5d248-4a1e-4861-bc2a-3ac7f379acde,SPF - Herbário da Universidade de São Paulo,OUT,,,
feb74628-8724-466f-8c8c-b3d3b72f2417,https://www.idigbio.org/portal/recordsets/feb74628-8724-466f-8c8c-b3d3b72f2417,Nevada Department of Agriculture Herbarium,IN,,,
9ae0d5de-ed81-4d76-88c8-2b980289f04a,https://www.idigbio.org/portal/recordsets/9ae0d5de-ed81-4d76-88c8-2b980289f04a,"Inventario taxonómico de los hongos conidales saprobios del parque Yumka' en Villahermosa, Tabasco",OUT,,,
0e162e0a-bf3e-4710-9357-44258ca12abb,https://www.idigbio.org/portal/recordsets/0e162e0a-bf3e-4710-9357-44258ca12abb,UF Florida Museum Paleobotany,IN,,,
9c1d51f2-067e-452b-a52b-ea7b03e50e25,https://www.idigbio.org/portal/recordsets/9c1d51f2-067e-452b-a52b-ea7b03e50e25,"University of Kansas, R. L. McGregor Herbarium",IN,,,
18c215c3-c02f-47e9-bb66-196c33c8f672,https://www.idigbio.org/portal/recordsets/18c215c3-c02f-47e9-bb66-196c33c8f672,The Freeman Herbarium at Auburn University,IN,,,
767e0c9c-3747-4400-896e-26e2ee149b4a,https://www.idigbio.org/portal/recordsets/767e0c9c-3747-4400-896e-26e2ee149b4a,"Fungus herbarium, UiB",OUT,,,
91c5eec8-0cdc-4be2-9a99-a15ae5ec3edc,https://www.idigbio.org/portal/recordsets/91c5eec8-0cdc-4be2-9a99-a15ae5ec3edc,Cornell Plant Pathology Herbarium,IN,,,
1eca069b-09e0-406d-9625-cb9c52e1e5cc,https://www.idigbio.org/portal/recordsets/1eca069b-09e0-406d-9625-cb9c52e1e5cc,"Duke University, Herbarium Fungal Collection",IN,,,
b0a3324f-849a-43bf-811a-9dd10f04806b,https://www.idigbio.org/portal/recordsets/b0a3324f-849a-43bf-811a-9dd10f04806b,"Flora del Parque Nacional Pico de Tancítaro, Michoacán",OUT,,,
4830ffb8-669a-4717-bec8-2f2374f52120,https://www.idigbio.org/portal/recordsets/4830ffb8-669a-4717-bec8-2f2374f52120,Duke University Herbarium Bryophyte Collection,IN,,,
df22987f-d20d-41db-b8eb-8b5f5fca6df0,https://www.idigbio.org/portal/recordsets/df22987f-d20d-41db-b8eb-8b5f5fca6df0,"UAM Herbarium (ALA), Cryptogam Collection (Arctos)",IN,,,
99170e98-19d7-4e9e-abd1-4190c5d54b6f,https://www.idigbio.org/portal/recordsets/99170e98-19d7-4e9e-abd1-4190c5d54b6f,Colecta de maíces nativos en regiones estratégicas de la Península de Yucatán,OUT,,,
535d4a21-8650-41d0-b92f-b6c028db13e2,https://www.idigbio.org/portal/recordsets/535d4a21-8650-41d0-b92f-b6c028db13e2,R-Tipos - Herbário do Museu Nacional - Tipos,OUT,,,
8f689b8b-5b65-4638-9555-f2a5d237a624,https://www.idigbio.org/portal/recordsets/8f689b8b-5b65-4638-9555-f2a5d237a624,Marshall University,IN,,,
042dbdba-a449-4291-8777-577a5a4045de,https://www.idigbio.org/portal/recordsets/042dbdba-a449-4291-8777-577a5a4045de,Emory University Herbarium,IN,,,
364a24d9-d4a8-4e0b-8e50-07b90f844548,https://www.idigbio.org/portal/recordsets/364a24d9-d4a8-4e0b-8e50-07b90f844548,Auburn Herbarium Specimens from Morphbank,IN,,,
e2def7e2-1455-4856-9823-6d3738417d24,https://www.idigbio.org/portal/recordsets/e2def7e2-1455-4856-9823-6d3738417d24,Bell Museum plants,IN,,,
540e18dc-09aa-4790-8b47-8d18ae86fabc,https://www.idigbio.org/portal/recordsets/540e18dc-09aa-4790-8b47-8d18ae86fabc,Margaret H. Fulford Herbarium at the University of Cincinnati,IN,,,
3d4401cb-b3dd-48bd-912a-709bb4ecf5f8,https://www.idigbio.org/portal/recordsets/3d4401cb-b3dd-48bd-912a-709bb4ecf5f8,St. Andrews University,IN,,,
2df867b1-89de-4539-8414-67c47a88f0c8,https://www.idigbio.org/portal/recordsets/2df867b1-89de-4539-8414-67c47a88f0c8,EFC - Herbário Escola de Florestas Curitiba,OUT,,,
e77108de-88dd-4931-8085-0ea59d7ca4ee,https://www.idigbio.org/portal/recordsets/e77108de-88dd-4931-8085-0ea59d7ca4ee,University of Guam Marine Macrophyte Collection,OUT,,,
c49bc91d-0a50-497b-8b17-d77808745cf9,https://www.idigbio.org/portal/recordsets/c49bc91d-0a50-497b-8b17-d77808745cf9,Central Michigan University,IN,,,
1da2a87d-4fc7-4233-b127-59cb8d1ca5ee,https://www.idigbio.org/portal/recordsets/1da2a87d-4fc7-4233-b127-59cb8d1ca5ee,University of New Hampshire,IN,,,
d598446c-2b25-4d5d-a983-99be53001203,https://www.idigbio.org/portal/recordsets/d598446c-2b25-4d5d-a983-99be53001203,Museums Victoria provider for OZCAM,OUT,,,
00aa427f-2b32-4bd8-8bdc-ac46c0bf222d,https://www.idigbio.org/portal/recordsets/00aa427f-2b32-4bd8-8bdc-ac46c0bf222d,Estudio de la microflora de los suelos de la zona de preservación ecológica 'La Uva' (Sinaloa) con vegetación de selva baja caducifolia empleando taxonomía molecular,OUT,,,
2fe53355-8ec5-4d00-ac6f-85d49c2af7a4,https://www.idigbio.org/portal/recordsets/2fe53355-8ec5-4d00-ac6f-85d49c2af7a4,Fort Hays State University Herbarium,IN,,,
908ccd97-c8e1-4c7c-9871-7a80e2940032,https://www.idigbio.org/portal/recordsets/908ccd97-c8e1-4c7c-9871-7a80e2940032,Flora y vegetación de la Sierra de San Carlos en el municipio de San Nicolás,OUT,,,
ac8c109d-b69c-4359-87f4-8714f8c8a65d,https://www.idigbio.org/portal/recordsets/ac8c109d-b69c-4359-87f4-8714f8c8a65d,St. Ambrose University,IN,,,
a2105c9c-b869-4637-8850-eb51ea6b1066,https://www.idigbio.org/portal/recordsets/a2105c9c-b869-4637-8850-eb51ea6b1066,Montana State University - Billings,IN,,,
b3d53973-5bac-432a-90d3-7956baa09c5d,https://www.idigbio.org/portal/recordsets/b3d53973-5bac-432a-90d3-7956baa09c5d,Indiana University Herbarium,IN,,,
7df4be6b-67e9-4c05-8cd9-f546bdcc54d0,https://www.idigbio.org/portal/recordsets/7df4be6b-67e9-4c05-8cd9-f546bdcc54d0,IZIKO South Africa Museum Collection (1800-2013),OUT,,,
1f5a1b81-e361-4d65-ab1c-6fb7e30c9910,https://www.idigbio.org/portal/recordsets/1f5a1b81-e361-4d65-ab1c-6fb7e30c9910,Virginia Commonwealth University Herbarium,IN,,,
1e86442f-35a5-4e7b-9a38-4599e4d3b510,https://www.idigbio.org/portal/recordsets/1e86442f-35a5-4e7b-9a38-4599e4d3b510,DMNS Marine Invertebrate Collection (Arctos),IN,,,
1e054b9b-0193-4ff3-b623-9264cf982d4d,https://www.idigbio.org/portal/recordsets/1e054b9b-0193-4ff3-b623-9264cf982d4d,"Vascular Plant Collection, Southern Oregon University Herbarium",IN,,,
30a62ff2-0323-46a5-8441-88eb1b572a14,https://www.idigbio.org/portal/recordsets/30a62ff2-0323-46a5-8441-88eb1b572a14,"Estructura poblacional, variación genética y conservación de tres especies del género Pinus, endémicas de México",OUT,,,
d78d13a7-3852-4244-ba34-86ef5765fa99,https://www.idigbio.org/portal/recordsets/d78d13a7-3852-4244-ba34-86ef5765fa99,"University of Massachusetts Amherst, Herbarium",IN,,,
27b2b46f-4cae-4ffa-870d-b17e51d627f2,https://www.idigbio.org/portal/recordsets/27b2b46f-4cae-4ffa-870d-b17e51d627f2,"Mycology herbarium, Tromsø Museum",OUT,,,
2936c837-ad9f-40d8-bea0-58b2a635c637,https://www.idigbio.org/portal/recordsets/2936c837-ad9f-40d8-bea0-58b2a635c637,Bell Museum algae,IN,,,
c38b867b-05f3-4733-802e-d8d2d3324f84,https://www.idigbio.org/portal/recordsets/c38b867b-05f3-4733-802e-d8d2d3324f84,UF FLMNH Ichthyology,IN,,,
e0e37702-32af-405b-b652-ee54b5bb94e2,https://www.idigbio.org/portal/recordsets/e0e37702-32af-405b-b652-ee54b5bb94e2,University of Illinois Herbarium,IN,,,
341da8fa-d049-46ee-9be8-463043f26fa7,https://www.idigbio.org/portal/recordsets/341da8fa-d049-46ee-9be8-463043f26fa7,HUEFS - Herbario da Universidade Estadual de Feira de Santana,OUT,,,
ea038139-f569-477f-a168-9b26d3f49f1d,https://www.idigbio.org/portal/recordsets/ea038139-f569-477f-a168-9b26d3f49f1d,"Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México, segunda etapa 2008-2009",OUT,,,
f3ee2661-268a-48dc-b931-b9429d5674f4,https://www.idigbio.org/portal/recordsets/f3ee2661-268a-48dc-b931-b9429d5674f4,UB - Herbário da Universidade de Brasília,OUT,,,
de7bcb30-71ad-474d-aeed-ee384dc0bf04,https://www.idigbio.org/portal/recordsets/de7bcb30-71ad-474d-aeed-ee384dc0bf04,HAS-Algae - Coleção Ficológica do HAS,OUT,,,
2ba96485-62cd-453c-a317-e7c220b7202e,https://www.idigbio.org/portal/recordsets/2ba96485-62cd-453c-a317-e7c220b7202e,Herbário do Museu Nacional,OUT,,,
e4ff51ba-5007-4c40-9a86-e8c6f4db77b7,https://www.idigbio.org/portal/recordsets/e4ff51ba-5007-4c40-9a86-e8c6f4db77b7,University of Nevada Herbarium,IN,,,
c1fa848f-ec37-4cdb-930b-c38de2ae63e6,https://www.idigbio.org/portal/recordsets/c1fa848f-ec37-4cdb-930b-c38de2ae63e6,Western Australian Museum provider for OZCAM,OUT,,,
5e8863ea-56ec-40f3-8075-d42b35d12e72,https://www.idigbio.org/portal/recordsets/5e8863ea-56ec-40f3-8075-d42b35d12e72,University of Arkanasas Herbarium,IN,,,
83fede4d-f1d0-4748-84e5-f24083c7ba3c,https://www.idigbio.org/portal/recordsets/83fede4d-f1d0-4748-84e5-f24083c7ba3c,HSU Vertebrate Museum Mammals Collection,IN,,,
a6eee223-cf3b-4079-8bb2-b77dad8cae9d,https://www.idigbio.org/portal/recordsets/a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NMNH Extant Specimen Records,IN,,,
40987883-03cf-494a-a5cf-7c77c7aadb79,https://www.idigbio.org/portal/recordsets/40987883-03cf-494a-a5cf-7c77c7aadb79,Shirley C. Tucker Herbarium at Louisiana State University,IN,,,
c9bff84f-8de4-43e6-b195-f515f187a68a,https://www.idigbio.org/portal/recordsets/c9bff84f-8de4-43e6-b195-f515f187a68a,The reptiles and amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris),OUT,,,
06f009f9-6f9a-4391-97ed-85f4d9fb3df0,https://www.idigbio.org/portal/recordsets/06f009f9-6f9a-4391-97ed-85f4d9fb3df0,"Estudio monográfico de los gasteromicetos del noroeste de Baja California, México. Provincia Californiana",OUT,,,
fb4cc282-eba5-4156-b7c7-df41e0581b68,https://www.idigbio.org/portal/recordsets/fb4cc282-eba5-4156-b7c7-df41e0581b68,"University of South Carolina, A. C. Moore Herbarium",IN,,,
bb83e45d-1ed3-41ed-834a-f0f7cff4c464,https://www.idigbio.org/portal/recordsets/bb83e45d-1ed3-41ed-834a-f0f7cff4c464,Brock University Herbarium (BU),OUT,,,
d1983d53-434a-436e-a698-3a2745eb61dc,https://www.idigbio.org/portal/recordsets/d1983d53-434a-436e-a698-3a2745eb61dc,"Vascular Plant Collection, Bureau of Land Management, Medford District Herbarium",IN,,,
212dcc45-bf5b-43d8-a804-3351c04c2f7a,https://www.idigbio.org/portal/recordsets/212dcc45-bf5b-43d8-a804-3351c04c2f7a,HTSA - Herbário do Trópico Semiárido,OUT,,,
2b21081c-d5e9-49bd-b29a-0b6e4a551b78,https://www.idigbio.org/portal/recordsets/2b21081c-d5e9-49bd-b29a-0b6e4a551b78,MFS - Herbário Profª. Drª. Marlene Freitas da Silva,OUT,,,
9ef17d55-0498-44cf-9da4-dde3e3acb570,https://www.idigbio.org/portal/recordsets/9ef17d55-0498-44cf-9da4-dde3e3acb570,Bell Museum bryophytes,IN,,,
b7704325-2dfd-4fcf-8193-01b5bdce825d,https://www.idigbio.org/portal/recordsets/b7704325-2dfd-4fcf-8193-01b5bdce825d,"Biodiversidad vegetal de la parte alta oeste de la cuenca del Chuviscar, Chihuahua",OUT,,,
1a70a966-b196-4e05-8e87-5072e6da023f,https://www.idigbio.org/portal/recordsets/1a70a966-b196-4e05-8e87-5072e6da023f,Niveles y patrones de variación genética del género Abies en México,OUT,,,
1ad40bde-8a2a-46bb-9252-0cdc53df5683,https://www.idigbio.org/portal/recordsets/1ad40bde-8a2a-46bb-9252-0cdc53df5683,"Willard Sherman Turrell Herbarium, Miami University",IN,,,
