datasetKey,name,created,modified
70fc5154-6019-4d96-b9a7-fdce469d0260,UTEX Culture Collection of Algae at The University of Texas Living Algae Holdings,2016-01-13T16:21:58.221+0000,2019-06-28T22:11:03.326+0000
40660363-6d19-4989-99e8-395f5b12ded8,"University of Vermont, Pringle Herbarium, Macrofungi",2020-03-03T16:48:17.751+0000,2020-03-03T16:49:20.664+0000
df51b5c8-ed35-4a9c-8cda-cb5005ea3192,"Rutgers University, Chrysler Herbarium - Lichen Collection",2019-02-15T20:05:58.770+0000,2019-07-03T01:18:39.134+0000
a909e61b-b5f6-4592-a699-428619b3dd55,NMU Mammal Collection (Arctos),2017-11-07T17:04:47.384+0000,2020-10-01T00:04:20.922+0000
472a9647-bca4-4975-a5c4-613d1064ea69,UCM Bird Eggs/Nests Collection (Arctos),2015-03-05T04:00:39.248+0000,2020-09-30T22:03:25.698+0000
c561baa1-9f1c-460a-8efe-e6f7771e3a40,Angelo State Natural History Collections (ASNHC) Bird specimens (Arctos),2020-07-03T16:59:47.115+0000,2020-09-10T18:41:17.837+0000
5ab197be-317f-438f-b1a6-daa2e9381cb2,Mammal Collection (Blood Samples),2020-05-20T00:16:20.562+0000,2020-10-02T00:55:13.410+0000
d30a4b74-968b-492c-aee8-7b79141a2b67,"Kenai National Wildlife Refuge, Alaska (KNWR) Plant specimens (Arctos)",2019-12-09T19:00:23.317+0000,2020-10-01T00:23:16.297+0000
1c37eefc-6e7c-49a5-9ea1-f1e9eefb07bc,Fort Hays State University Sternberg Museum of Natural History - Invertebrate,2019-05-06T19:46:33.030+0000,2020-09-02T19:10:11.418+0000
4b17f1c6-93a3-4e22-9822-1c7d829bb666,ISM Herpetology Collection,2016-01-26T21:57:28.744+0000,2017-05-31T18:42:45.690+0000
3c001217-eea8-4f59-8b28-885699f8cd6c,Ohio University Invertebrate Paleontology Collection,2014-10-28T17:22:39.112+0000,2017-05-31T18:41:43.379+0000
51fa0155-a545-4154-ac20-b89dbb2c312b,Ohio State University Tetrapod Division - Reptile Collection (OSUM),2013-12-18T16:40:38.485+0000,2018-10-25T13:29:09.286+0000
abcaccad-9e01-4b2a-b493-32531cbed32a,UWYMV Bird Collection (Arctos),2013-04-25T18:10:46.000+0000,2020-10-01T00:09:20.679+0000
37da8155-b024-4312-9456-9f69d0873c4b,HSU Wildlife Eggs and Nests,2012-02-16T22:31:36.000+0000,2018-01-18T06:25:07.938+0000
6614b710-1dc5-11de-be11-b8a03c50a862,Hawaiian Algal Database,2010-05-03T22:02:18.000+0000,2018-03-06T14:16:34.952+0000
beddb937-47b8-48f6-8efb-e347383aa9b5,UTEP Herpetology Osteology (Arctos),2019-04-04T19:52:46.496+0000,2020-10-01T17:24:10.572+0000
4c97f57e-69d6-40f8-a310-2a716a02f911,Mayborn Museum Birds Collection at Baylor University,2019-03-18T04:12:04.417+0000,2019-03-18T17:47:12.590+0000
6a24bbed-dbf7-4784-9ee7-a4f7b5479572,Vermont Buprestidae Survey,2019-03-06T20:58:46.349+0000,2019-10-18T15:14:26.757+0000
001e060d-ac3b-46d9-955f-50fba13102d2,"Intermountain Herbarium (Bryophytes), Utah State University",2019-02-13T16:24:02.698+0000,2020-07-06T19:58:02.422+0000
84ea67fa-f762-11e1-a439-00145eb45e9a,Bird Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:33:59.544+0000
187a7e8e-bee1-4933-9783-454103386c26,Invertebrate Bycatch Collection (Trap Sorting),2020-02-26T16:41:14.462+0000,2020-10-02T00:55:06.686+0000
58ff104b-f10a-496a-bafe-54cc97f4918d,"University of Nevada, Reno, Museum of Natural History, Entomology Research Collection",2020-01-30T16:25:08.561+0000,2020-07-02T22:17:48.530+0000
45f925a5-c75a-4386-b74d-9e62e5229399,OSAC North American Cossoidea -beta version,2019-04-09T21:09:28.355+0000,2020-02-25T22:51:15.000+0000
69cfc2db-6fc5-4fdb-886c-5c393dc252eb,MCNH Museum of Cultural and Natural History Amphibian Collection,2017-11-22T15:14:02.831+0000,2019-06-28T22:10:59.181+0000
6cc9b613-5f76-4654-9270-6eed8f57a34e,Occurrence data of Afrotropical Mydidae (Insecta: Diptera: Asiloidea),2016-02-26T20:27:36.014+0000,2020-04-08T02:30:44.453+0000
9475db2f-b714-4bb5-9797-cd6daae6d595,USGS SESC - Big Cypress - Herpetofauna - 2002-2003,2015-09-10T16:57:51.204+0000,2019-11-21T17:37:10.498+0000
47881e45-febd-4622-b7a1-6efbce4fd7b3,NCSM Paleobotany Collection,2014-05-16T16:47:43.506+0000,2019-10-03T18:29:45.455+0000
226b536c-25f9-4f6b-b144-edcbdffa3566,MLZ Mammal Collection (Arctos),2013-04-25T15:47:37.000+0000,2020-09-30T22:52:00.263+0000
99e6b736-3119-4081-9467-a9c8a4a7a01b,NCSM Herbarium Collection,2020-08-07T21:08:33.176+0000,2020-08-12T21:55:55.641+0000
2b169d34-2946-40e4-8af1-13adce9c745b,"Fungi of parks, forests and reserves of New Jersey, 2018",2019-11-03T01:50:33.618+0000,2019-11-03T20:50:14.988+0000
360a3e6f-da4e-48a8-a57e-1db31db64110,ISM Ichthyology Collection,2016-01-26T21:59:06.629+0000,2017-05-31T18:42:56.052+0000
383f8172-fcf3-481d-b2fa-decd9e54bb69,CCBER Mammalogy Collection,2013-12-05T18:45:30.307+0000,2017-05-31T18:43:24.490+0000
20a7d0be-5166-4b11-91ca-2c535ee904e3,"Bats of Bukit Barisan Selatan Landscape, Sumatra, Indonesia",2020-06-19T13:19:24.632+0000,2020-10-02T06:20:48.844+0000
44165940-fa60-466f-935e-d76180e6ef8e,"Kenneth S. Norris Center for Natural History, University of California, Santa Cruz (UCSC) Bird specimens (Arctos)",2020-02-26T00:07:24.480+0000,2020-10-01T16:20:21.434+0000
155ad75a-6721-4fc5-9c94-4eef447ee650,Bumble bees and Large Carpenter bees in the UVM Zadock Thompson Zoological Collection,2020-02-03T20:52:24.517+0000,2020-02-06T21:02:00.951+0000
9261ca90-4b88-491d-bcc8-db3470441689,SCFS - Sagehen Herbarium,2020-02-03T16:15:25.198+0000,2020-09-01T15:13:10.078+0000
97f3fa73-3195-4af9-a14e-07030f00db96,"Records of Hawk Moths (Sphingidae) from Vermont, USA",2019-02-07T22:24:31.407+0000,2019-09-26T15:14:23.289+0000
2526aea6-ccd0-4d83-a55d-46efcdb3f010,MCNH Museum of Cultural and Natural History Fish Collection,2017-11-22T15:24:11.034+0000,2018-05-03T15:15:19.618+0000
4ec02cdc-1266-473e-8609-dc280706ca7b,MCNH Museum of Cultural and Natural History Reptile Collection,2017-10-20T13:32:58.770+0000,2019-06-28T22:11:00.581+0000
4da5c45a-54be-4de3-bf51-9d1bbe1f43b6,ECOT EcoTarium Ornithology Collection,2017-10-06T15:27:16.702+0000,2019-06-28T22:11:07.681+0000
a3dead0e-d687-47c5-9ef9-b80c688a706e,USGS SESC - Everglades - Herpetofauna - 2000-2002,2015-09-10T16:54:27.922+0000,2019-11-21T17:37:12.705+0000
65b917b5-fa35-4a4e-8f89-857eea810033,Schmidt Museum of Natural History_Birds,2013-04-12T20:08:30.000+0000,2017-05-31T18:43:04.402+0000
720025b1-ea3c-44ce-9501-5dcefa67a36e,Bats in the mountain areas of Taiwan,2020-06-19T13:27:53.590+0000,2020-10-02T06:25:39.274+0000
cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2020-03-17T17:54:23.387+0000,2020-03-20T16:43:16.020+0000
f16589a9-1c6e-4e91-b683-d5018aed4b81,Indiana University - Indiana - Hemlocks - 2005-2013,2019-12-03T23:16:31.078+0000,2019-12-04T15:50:07.924+0000
5231f12c-2057-4d86-9c86-c3cf7f326c19,Auburn University Museum of Natural History Bryophytes,2019-08-28T13:37:55.543+0000,2019-08-28T13:38:57.479+0000
76fda5bd-86a1-404d-89df-b5af9dd3a961,Intermountain Herbarium Lichen Collection (Utah State University),2019-02-14T16:43:07.910+0000,2020-03-26T02:05:29.002+0000
30595b72-0016-42cf-a1b5-afa6a2474cba,"UF Florida Archaeology Parnell Mound Site (8CO326), Feature 1 Zooarchaeological Data",2018-10-02T00:14:08.058+0000,2019-07-17T01:08:13.984+0000
2ea6a803-fcf8-4733-9171-23e3edc59624,UNM Earth Sciences Collection (Arctos),2018-03-15T23:36:35.560+0000,2020-09-30T22:35:19.171+0000
95c6d414-f762-11e1-a439-00145eb45e9a,KUBI Invertebrate Zoology Collection,2008-09-23T07:41:15.000+0000,2019-08-28T09:41:11.762+0000
027a987f-7aac-4c86-9354-0f6bffe25408,Vermont Bee Records Collected by John Ascher,2020-08-11T20:52:30.023+0000,2020-08-11T20:53:31.337+0000
ec0d2fe8-21b1-4ab1-8b91-67873e8ca912,Time series of zooplankton abundance of the South Florida Program / Sanctuaries Marine Biodiversity Observation Network programs,2020-03-10T20:14:39.594+0000,2020-06-16T21:21:27.594+0000
c113d947-5dcf-4a52-aaa2-735dba1089b7,Herptile Voucher Collection (Ground Beetle Sampling Bycatch Trap Sorting),2020-02-26T23:06:33.821+0000,2020-10-02T00:55:05.413+0000
5e932499-e63c-4fc1-89a4-dab7c475c112,"Tall Timbers Research Station Natural History Museum, The Lepidoptera collection",2020-01-29T12:50:40.959+0000,2020-07-02T22:17:49.414+0000
9d943d7e-f74c-464d-a723-7d20266191ce,Vermont Orthoptera Records from Historic Dot Maps,2019-12-19T22:09:43.375+0000,2019-12-19T22:10:44.972+0000
ff2e788b-963a-4be8-8f96-d432d397ecbd,T. L. Hankinson Vertebrate Museum (EMU) Mammal Collection,2018-03-19T17:57:22.181+0000,2018-03-19T17:58:23.915+0000
91b322c7-1007-448d-be03-6db86cf3d869,MCNH Museum of Cultural and Natural History Mammals Collection,2016-11-22T14:57:09.262+0000,2019-06-28T22:11:09.964+0000
bdce0b4b-9ec3-481b-9f44-683ac1844d1d,WNMU Bird Collection (Arctos),2013-04-30T18:48:20.000+0000,2020-09-30T22:14:09.135+0000
ae47ecf0-f506-4abc-9e08-9c1c2766c7ad,CMC_ornithology_GRC,2012-01-06T22:01:06.000+0000,2018-03-06T13:42:45.488+0000
5f9cac91-3b5d-41df-8200-883a68aa2a17,Arizona State University Ornithology Collection,2020-07-17T20:53:58.280+0000,2020-09-30T17:09:07.706+0000
f28219f3-49cd-4b55-99ad-39f3ced87ddd,Mammal Collection (Vouchers [Standard Sampling at Pathogen Plots]),2020-05-20T00:14:05.899+0000,2020-10-02T00:55:18.307+0000
5e4a4046-2946-465d-b15a-29ad9d70238d,DBG Tissue and DNA Bank,2017-07-24T20:26:25.305+0000,2019-07-01T15:40:02.554+0000
2b87bd63-7431-4ba1-a728-4821d20e282e,"BOEM Beaufort Sea, Alaska, Fish and Invertebrate Haul and Catch, with Oceanography, 2008",2017-01-05T22:45:40.954+0000,2020-06-16T21:21:16.988+0000
81e4afd9-0b61-483d-b7fa-0690f06c8e14,ISU Mammals,2012-06-11T21:57:45.000+0000,2017-05-31T18:42:06.759+0000
02fbd55d-d574-460b-bccc-d9a2eab564f0,"Kenai National Wildlife Refuge, Alaska (KNWR) Plant observations (Arctos)",2019-12-09T19:20:50.345+0000,2020-10-01T16:07:48.954+0000
e96599ca-d9aa-464d-8d3a-4492e175ee8f,University of California Santa Barbara Lichen Collection,2019-03-16T00:10:35.399+0000,2020-03-30T14:56:02.964+0000
375eb3fe-af43-4d37-815a-d8bd891e8ca5,Spectacled bear database for Peru,2018-11-02T22:20:31.139+0000,2019-01-14T17:54:54.021+0000
09f3badb-e196-4cea-bc97-b3174b38253b,COA Bird Collection (Arctos),2017-09-18T17:13:46.217+0000,2020-09-30T23:58:11.213+0000
e8c6d072-2955-4c3e-955c-d9dfb0a2f91d,DMNS Parasite Collection (Arctos),2017-09-14T18:20:48.031+0000,2020-09-07T21:03:36.494+0000
969d55f6-ed52-4be9-a6dd-7afeccdfde76,FSUCML Zoological Collections,2016-03-17T13:43:29.232+0000,2018-05-03T15:15:22.739+0000
8a5459ee-3d3a-4e0a-9fb0-0cbbb9e5a6f9,Schmidt Museum of Natural History_Mammals,2013-05-03T02:09:50.000+0000,2017-05-31T18:42:27.092+0000
ec4ab3fa-ba4c-4e10-8e13-350c75739f3e,TTRS Mammals,2012-05-21T14:47:46.000+0000,2017-05-31T18:43:07.771+0000
85199976-f762-11e1-a439-00145eb45e9a,(UTC) University of Tennessee Mammals Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:34:41.784+0000
0bf094c6-8a9a-4164-9902-f245920e016d,"Kenneth S. Norris Center for Natural History, University of California, Santa Cruz (UCSC) Amphibian and reptile specimens (Arctos)",2020-02-26T00:07:06.391+0000,2020-10-01T00:51:54.658+0000
88f5394e-776b-4113-9a4f-0b815d95af57,Hemiptera Aoplonema,2020-01-07T14:15:12.117+0000,2020-09-21T14:31:21.727+0000
d433c1e8-c5d7-4c0a-90f8-a0cb3c4faa8b,Towson University - MidAtlantic - Ailanthus altissima - 2011,2019-12-11T19:17:21.358+0000,2019-12-11T19:19:24.049+0000
d1d59f9f-e130-4715-bc9b-8a25e7b62e89,Survey of saproxylic fungi across parks of New Jersey,2019-07-25T15:05:02.774+0000,2019-07-25T15:06:04.165+0000
4cb3d289-8d1e-4831-9c01-df02084b999a,VMNH SUP  Paleontology Vertebrates and Paleobotony,2018-12-05T21:23:19.213+0000,2018-12-05T21:24:20.677+0000
57b44b1c-d9c9-40fb-89db-04f30f091f88,"Stable Isotope Compositions of tubeworms, mussels, and their associated fauna in Gulf of Mexico hydrocarbon seeps",2016-06-15T21:31:32.178+0000,2020-06-16T21:21:21.074+0000
1e165f83-b718-428f-802e-62b0839ea54c,HSU Vertebrate Museum Reptile Collection,2016-02-29T21:47:25.291+0000,2017-05-31T18:43:02.553+0000
4cbc1722-e236-4496-8422-d49bb9310d57,HSU Vertebrate Museum Amphibian Collection,2016-02-29T21:39:50.977+0000,2017-05-31T18:42:19.804+0000
82c3a0ae-f762-11e1-a439-00145eb45e9a,U. S. National Parasite Collection's holdings from Robert L. Rausch,2012-08-14T10:58:01.000+0000,2016-08-18T12:32:09.598+0000
8b0665a6-e35f-4d57-a493-481111d15f14,Evan Waite Invertebrate Collection,2020-07-24T22:19:36.040+0000,2020-09-18T19:32:08.802+0000
ce93b7a1-6103-45fc-9858-159dae55ef7d,Hungarian Natural History Museum Asian Bat Database,2020-06-19T11:34:21.737+0000,2020-10-02T06:49:16.197+0000
77ea8edb-7738-4577-a6be-e646b7b24a6e,"Insectivorous Bats of Gunung Mulu National Park, Malaysia",2020-06-18T14:20:45.258+0000,2020-10-02T06:43:59.394+0000
d6778c10-d853-4a65-af77-e1dd41c2974a,University of Wisconsin-Stevens Point,2020-06-15T22:08:23.148+0000,2020-07-08T20:06:36.282+0000
c7e1bea1-62c1-49e4-8778-0e1307193347,"USFWS Bee surveys - Sandbar WMA, VT 2018",2020-04-21T18:57:22.551+0000,2020-04-30T11:31:19.715+0000
144e0a35-3fc3-408b-84c9-2ea2959b0a5b,USGS FORT - Mesa Verde National Park - Bats - 2006-2007,2019-12-11T19:40:06.918+0000,2019-12-11T19:57:08.350+0000
69043db3-22c3-4853-a7e4-72df876a300c,"Kenai National Wildlife Refuge, Alaska (KNWR) Bird observations (Arctos)",2019-12-09T19:57:27.005+0000,2020-10-01T00:12:01.161+0000
4bfd658b-5d1c-496c-8ac9-c2aaa9c01557,BRFC Black Rock Forest Consortium Herbarium,2016-07-07T15:22:47.596+0000,2019-06-28T22:11:11.385+0000
a6a1d66f-07aa-4618-becd-98d9efadb592,Nest Specimen,2014-03-11T19:41:54.081+0000,2020-10-05T15:06:16.593+0000
9fbac577-9e5f-41b2-9edb-c2ed1d2c7020,UAM Herpetology Collection (Arctos),2013-04-13T02:05:16.000+0000,2020-09-30T22:41:31.298+0000
423d9318-4dd4-4d31-81cb-27778c44a3bc,MVZ Hildebrand Collection (Arctos),2013-04-13T01:42:43.000+0000,2020-09-30T23:49:41.052+0000
95b438a4-f762-11e1-a439-00145eb45e9a,FernsDarwinCore,2008-08-07T10:01:33.000+0000,2018-02-28T19:02:33.588+0000
8521931a-f762-11e1-a439-00145eb45e9a,(UTCFM) University of Tennessee - Fossil Mammals Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:38:07.029+0000
4fa43229-ab7a-4bae-a760-12460a37f5c6,Vermont Freshwater Mussel Atlas 1995,2020-07-01T19:36:12.133+0000,2020-07-01T19:38:14.912+0000
a036f960-f24d-4e77-93b5-4c0749e9bf4d,"Bats of Sarawak, Malaysia Borneo",2020-06-19T08:57:08.548+0000,2020-10-02T06:55:17.010+0000
0c0258d8-e503-4d57-9734-92aad4072dd2,Fish Collection (Vouchers),2020-05-19T22:20:49.102+0000,2020-10-02T00:55:11.102+0000
07a6710f-0b81-4b80-b5bf-a9e59c007a97,Michael Veit Vermont Bee Speciemens,2020-03-27T19:25:06.240+0000,2020-03-27T20:09:49.659+0000
06448b27-4c5c-4296-8ece-a87e124c4f4e,Wichita State University Collection,2019-04-16T11:32:40.267+0000,2020-07-03T03:27:50.959+0000
09d82596-f4a1-45ce-8684-580b57b7b60e,West Virginia Wesleyan College Katharine B. Gregg Orchid Pollinator Collection,2018-12-13T18:33:32.787+0000,2020-07-03T05:38:44.544+0000
85eb6fc8-8e95-4621-9fe0-661d483ac614,"Historic Lady Beetle (Coccinellidae) Records from Vermont, USA",2018-10-18T16:34:59.408+0000,2020-02-13T21:01:48.770+0000
591cd797-d7ec-4e33-9a4f-e3bb242e83e6,Murray State University - Lonicera japonica - 2008,2018-06-11T16:24:27.314+0000,2019-11-21T17:37:18.450+0000
d8fd5432-0cb3-4354-8be8-874f2c047f8d,Florida Museum Environmental Archaeology Baptizing Springs Zooarchaeological Data,2018-04-07T12:38:01.811+0000,2019-07-17T16:31:20.313+0000
f62c330c-e9ab-4a4b-8887-67b0e2888a28,NMU Bird Collection (Arctos),2017-11-07T17:02:09.275+0000,2020-09-30T23:21:52.051+0000
80eaf2ed-c5ec-4c36-a9b7-a0b7023a8edf,UF Environmental Archaeology Tick Island Zooarchaeological Data,2017-04-19T16:37:57.418+0000,2019-07-24T00:16:31.845+0000
a28eb0fc-73f3-471e-b927-cc58f576c9e0,USGS Alaska Science Center Polar Bear Maternal Dens,2016-06-15T21:19:40.479+0000,2020-06-16T21:21:24.116+0000
08e03b4d-a30e-4dfd-978c-36712c7ccbd6,USGS SESC - Biscayne - Herpetofauna - 2002-2003,2015-09-08T17:10:22.544+0000,2019-11-21T17:37:19.832+0000
ce4fe924-1ddf-4546-856f-b3319aded91b,UNR Mammalogy,2014-06-09T23:50:12.819+0000,2017-05-31T18:42:40.936+0000
0b1be9d9-3825-4306-adf0-60551ee0dd31,WNMU Fish Collection (Arctos),2013-04-30T18:49:18.000+0000,2020-10-01T16:51:26.555+0000
b11cbb9e-8ee0-4d9a-8eac-da5d5ab53a31,UWYMV Herpetology Collection (Arctos),2013-04-25T18:11:21.000+0000,2020-09-30T22:11:27.863+0000
85339498-f762-11e1-a439-00145eb45e9a,STAMP seabird egg collection,2007-04-03T12:40:17.000+0000,2016-08-18T12:32:09.598+0000
78a151c6-19aa-4840-86a7-6fbd84acccce,Arizona State University Lois B. O'Brien Collection,2020-07-21T17:30:44.907+0000,2020-08-10T18:07:35.070+0000
55a052c5-3cea-49f6-a525-d06d9f02dba8,"Insectivorous bats of Bako National Park and Wind Cave Nature Reserve, Malaysia",2020-06-30T09:48:12.122+0000,2020-10-02T08:17:49.966+0000
c76e7c47-3439-4b09-9c4a-36ba3ff54101,"Insectivorous bats of Langkawi, Malaysia",2020-06-19T14:02:17.281+0000,2020-10-02T07:11:10.396+0000
271b9b36-b060-4f97-b438-81edb970a1a0,MZB Indonesian bat call library,2020-06-19T13:55:37.977+0000,2020-10-02T08:22:02.338+0000
f4013571-ec17-4e0b-95e9-10606ab51d4f,Vietnamese bat collection in the National Museum of Zoology,2020-06-19T13:37:04.545+0000,2020-10-02T07:02:48.703+0000
9ee6cfc8-8d60-41cf-a397-c973fabac388,Vietnamese insectivorous bat,2020-06-19T12:00:26.946+0000,2020-10-02T07:06:24.956+0000
d81371fe-4ba7-4884-af39-19e90cf665c3,Bats of Northern Peninsular Malaysia,2020-06-19T11:49:50.416+0000,2020-10-02T06:57:39.955+0000
7d4b8ea4-b40f-4382-8b90-6b305a8ca220,Reference call of insectivorous bats in Taiwan,2020-06-19T11:24:39.906+0000,2020-10-02T10:16:38.040+0000
919513a5-3e40-498c-896a-f2df02dc9ceb,Bats of southern Vietnam,2020-06-19T08:40:08.752+0000,2020-10-02T08:14:50.195+0000
e9652853-c1cc-420d-941d-3a31924f77a5,"Bats of Central Mountain Range, Taiwan",2020-06-19T08:25:48.600+0000,2020-10-02T08:25:30.746+0000
fa9940cd-4d70-493f-81ad-f4fa80495a6a,"Echolocating bats of West Java, Indonesia",2020-06-19T08:16:39.859+0000,2020-10-02T10:14:03.672+0000
b7dfced8-d4ec-476d-b21d-2dfb53fe2be3,"Bats from Yunlin, Taiwan",2020-06-19T07:50:30.537+0000,2020-10-02T10:11:23.124+0000
bffdde48-a268-4132-a0ed-aefababea446,"Bat collection of  Bats Ecology and Conservation Lab, Universiti Sains Malaysia",2020-06-18T14:05:24.290+0000,2020-10-02T10:20:59.176+0000
25f6a909-ec19-4cfa-9133-de8d7917535a,"Bats of Phnom Kulen National Park, Cambodia",2020-06-18T09:58:07.615+0000,2020-10-02T10:07:47.322+0000
cd2a5dd5-423e-4214-ac9a-06c7d41b1bfb,"Bats of Kim Hy Natural Reserve, Vietnam",2020-06-18T09:23:22.686+0000,2020-06-25T04:29:38.354+0000
3fed506c-d04f-4cd4-b373-bd602572f39b,Terrestrial Plant Collection (Herbarium Vouchers),2020-05-22T22:06:47.529+0000,2020-10-02T00:55:22.240+0000
a6f18fb4-6bc1-4251-a4cb-53ac96ac8cb3,Bark and Ambrosia Beetles of Vermont from Thomas H. Atkinson,2020-03-27T15:24:47.670+0000,2020-03-27T15:25:48.827+0000
34059df6-d97a-421e-9ced-24c22875edd8,Hinesburg Town Forest Insect Surveys 2012,2020-03-26T19:41:23.472+0000,2020-03-26T19:42:24.666+0000
c8e9fe8e-391b-44b9-ad94-a5d15f4b5788,Herptile Voucher Collection (Ground Beetle Sampling Bycatch Archive Pooling),2020-02-26T23:07:52.008+0000,2020-10-02T00:55:01.020+0000
3abe0ed3-371f-49ab-bc4f-ac1887e04983,"Kenneth S. Norris Center for Natural History, University of California, Santa Cruz (UCSC) Mammal specimens (Arctos)",2020-02-26T00:07:13.268+0000,2020-10-01T01:02:31.390+0000
d2757de8-d83f-4c9a-8695-7fd1901ebdc2,Middlebury College Bee Collection,2020-02-20T17:55:10.320+0000,2020-02-24T16:40:28.216+0000
dc1126b3-4d7d-4059-8108-86d52af10473,Sagehen Creek Field Station (UC-Berkeley) - Birds,2020-02-04T19:54:06.380+0000,2020-07-21T18:37:42.380+0000
026508fe-4d89-48c9-91e3-ea9ae5baa484,UVM Milkweed Pollinator Project,2020-02-04T17:21:44.924+0000,2020-02-12T15:20:13.388+0000
edcfac76-5c00-4338-9b06-a07d14a0d567,Sagehen Creek Field Station (UC-Berkeley) - Mammals,2020-02-03T16:16:02.918+0000,2020-07-21T18:38:36.044+0000
c1e163c3-30f4-4230-a551-bbfc0677853e,"Vermont Lady Beetle (Coccinellidae) Specimens in the Vermont Forest, Parks and Recreation Insect Collection",2020-01-31T19:44:17.959+0000,2020-01-31T19:45:19.096+0000
228dd29b-5e6f-43e3-b03a-69df5728c9b0,Middlebury College Bumble Bee Collection,2020-01-29T18:25:59.222+0000,2020-04-10T16:06:32.074+0000
f5964d19-412b-4952-80fd-58429b2ce1bb,Collembola of Vermont,2019-12-20T21:32:42.359+0000,2020-01-14T19:37:56.861+0000
e1d6517b-a0fd-4e7a-851e-74cdf6087c12,USGS FORT - Rocky Mountain Arsenal National Wildlife Refuge - Bats - 1997-1998,2019-12-12T18:01:46.307+0000,2019-12-12T18:02:51.285+0000
d92c8859-ffcd-4c12-a45e-64b46238a521,Bird observations of UC Santa Barbara North Campus Open Space,2019-12-12T01:29:58.473+0000,2019-12-12T01:30:05.899+0000
e7fa4cc1-52a1-4859-b876-bcb45e9ca809,New York State Museum Entomology Collection,2019-11-29T17:16:28.719+0000,2020-07-03T00:12:02.389+0000
96fa27f1-a35a-4cd1-8b42-f11c42e27fca,Bell Museum paleobotany,2019-06-17T15:15:02.091+0000,2020-09-15T04:46:57.881+0000
9a65aa81-8dc1-47b0-889d-fb34dd6826a7,VMNH SVDM Invertebrate Paleontology,2018-12-05T21:21:44.216+0000,2018-12-05T21:22:45.744+0000
b69797e5-bb99-41fe-8462-00b92d68e2fb,UTEP Zoo (Arctos),2018-03-15T23:49:30.137+0000,2020-09-30T23:34:20.965+0000
6f6da8ae-e270-49e0-b0b4-5ea7c968f9da,Occurrence data of Laphyctis (Diptera: Asiloidea: Asilidae),2018-02-27T21:08:59.805+0000,2020-09-24T17:36:03.513+0000
1b9eaa10-8441-481c-b50a-391ba168a86f,CHAS Botany Collection (Arctos),2017-11-01T19:58:26.413+0000,2020-09-30T23:17:41.091+0000
780dc52e-ae42-4475-9c42-f35f1de7f3c5,COA Egg Collection (Arctos),2017-09-18T18:06:12.072+0000,2020-09-30T23:29:45.380+0000
25685aee-445d-4e82-94c8-815ee2169644,COA Mammal Collection (Arctos),2017-09-18T17:32:43.903+0000,2020-09-30T22:59:00.043+0000
bf3999f6-ec2d-4a2f-ac97-84e4ba726350,osac_oarisma,2017-08-15T00:44:16.223+0000,2020-03-12T16:30:36.511+0000
96ceb34f-842a-4018-9350-cb6f94556ed6,Buffalo Society of Natural Sciences Herpetology,2017-07-13T17:01:14.860+0000,2017-07-13T17:02:16.503+0000
ead8d850-fc78-4531-9039-48ae8200b4e2,Occurrence data of Prytanomyia (Diptera: Asiloidea: Asilidae),2017-05-08T01:25:46.445+0000,2020-09-24T17:10:07.215+0000
1937bcf8-1006-4dfd-baf8-a16de64b321e,HSU Vertebrate Museum Birds Collection,2017-01-05T19:55:20.917+0000,2017-05-31T18:43:17.251+0000
f8d03ba0-f81b-482c-a7d0-bd3254e9e7e7,UTEP Fish (Arctos),2016-10-21T02:39:39.065+0000,2020-09-30T23:31:53.217+0000
b555d382-6b9a-4deb-a6b4-e05f19305c85,USGS ASC - Changing Arctic Ecosystems - Birdlist - 2011-2013,2016-04-21T16:30:34.989+0000,2019-11-21T17:37:13.460+0000
40275fc6-3e71-4d76-aafe-276bdeefcd86,SDSM Botany and Paleobotany Collections,2016-03-23T15:02:14.240+0000,2019-08-27T18:14:50.409+0000
06e71d9d-52b6-4ac1-b51a-e5833f967ead,USGS SESC - Virgin Islands - Herpetofauna - 2001-2002,2015-09-08T17:17:03.420+0000,2019-11-21T17:37:17.110+0000
531ed831-f35f-4bd5-9d83-bf260fc8236d,UCM Vertebrate Observations Collection (Arctos),2015-03-05T03:59:32.934+0000,2020-10-01T16:50:15.422+0000
0150c79f-35f3-447f-a40f-24ee9f1fb9d3,DMNH Eggs,2015-02-27T20:30:42.688+0000,2017-05-31T18:42:29.749+0000
81a3887e-76be-4f98-b65c-41a43db33951,UAM Mammal Observations (Arctos),2013-04-26T16:44:11.000+0000,2020-10-01T00:00:02.142+0000
f86f5466-8f18-4b83-84d4-d0edab4c0e90,MVZ Mammal Observations (Arctos),2013-04-13T01:26:32.000+0000,2020-10-01T00:08:38.889+0000
851bd272-f762-11e1-a439-00145eb45e9a,(UTCB) University of Tennessee - Birds Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:35:31.671+0000
851d09f8-f762-11e1-a439-00145eb45e9a,(UTCA) University of Tennessee - Amphibians Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:36:04.759+0000
